position,ppr_points,var,moving_avg,up_vol,down_vol,hv_plays,hv_points,ou,def_rk,attempts,conv_rate,ay_att,yac_att,yds_route
WR,7.40,0.70,9.72,2.06,0.43,0,0,50.5,12,7,0.57,1.12,0.06,1.18
WR,5.60,0.96,4.00,2.72,0.07,0,0,50.5,13,2,0.50,-0.50,0.00,-0.50
WR,9.20,0.80,6.84,2.32,0.30,1,8.00,50.5,12,2,1.00,0.00,3.00,3.00
WR,3.70,0.70,8.58,2.21,0.29,0,0,50.5,13,6,0.33,1.17,0.08,1.25
WR,8.20,0.86,5.88,2.50,0.33,1,3.60,48,11,8,0.38,1.27,0.25,1.52
TE,3.10,0.79,8.30,2.27,0.27,0,0,41.5,16,2,1.00,1.25,1.50,2.75
TE,1.20,0.52,6.50,1.71,0.36,0,0,41.5,16,4,0.25,0.94,0.06,1.00
WR,11.40,0.57,4.26,2.06,0.47,1,4.10,41.5,16,9,0.56,1.15,0.04,1.18
WR,3.50,1.03,3.88,2.64,0.34,0,0,41.5,31,2,1.00,1.50,2.25,3.75
TE,24.80,0.84,2.82,2.71,0.16,3,19.00,41.5,31,7,0.86,1.49,0.37,1.86
TE,2.10,0.62,7.50,1.97,0.47,0,0,41.5,31,1,1.00,5.00,6.00,11.00
WR,3.70,0.59,10.52,1.95,0.47,0,0,41.5,31,3,0.67,3.56,1.33,4.89
TE,2.60,0.34,1.76,1,1,0,0,41.5,31,1,1.00,14.00,2.00,16.00
WR,17.30,0.60,18.58,1.96,0.31,2,11.20,41.5,31,7,0.71,0.78,0.45,1.22
WR,7.40,0.55,20.36,1.85,0.30,0,0,42,6,10,0.40,0.95,0.10,1.05
WR,13.70,0.59,8.25,2.09,0.40,1,8.10,42,6,4,0.75,2.31,0.88,3.19
TE,7.00,0.81,9.04,2.55,0.32,0,0,42,6,3,1.00,2.00,2.44,4.44
WR,1.60,0.56,8.00,1.97,0.53,0,0,42,7,4,0.25,3.19,0.00,3.19
TE,8.60,0.65,2.74,2.06,0.47,0,0,42,7,5,1.00,1.12,0.32,1.44
WR,7.80,0.56,6.04,1.87,0.42,1,3.40,42,6,5,0.60,4.00,0.40,4.40
WR,6.50,0.82,1.20,2.25,0.20,0,0,42,7,6,0.67,0.75,0.47,1.22
WR,1.50,0.96,5.86,1,1,0,0,42,6,2,0.50,7.50,0.00,7.50
WR,2.20,0.19,5.30,1,1,0,0,42,7,2,0.50,4.00,0.00,4.00
WR,5.10,0.63,8.34,1.89,0.26,0,0,42,7,6,0.50,0.78,0.06,0.83
WR,17.50,0.60,3.78,1.67,0.18,1,8.60,42,7,10,0.60,1.04,0.02,1.06
TE,9.30,0.43,12.72,1.76,0.42,0,0,42,7,6,0.83,1.00,0.33,1.33
WR,6.00,0.68,15.02,2.07,0.46,0,0,48,18,4,0.75,3.56,0.31,3.88
WR,2.80,0.76,3.45,2.31,0.41,0,0,48,8,5,0.20,4.76,0.00,4.76
TE,10.00,0.78,6.96,2.34,0.27,0,0,48,18,7,0.71,0.86,0.31,1.16
WR,9.20,0.49,6.04,1.71,0.50,1,7.30,48,18,6,0.33,1.08,0.17,1.25
WR,9.00,0.49,7.02,1.58,0.45,1,7.90,48,8,2,1.00,2.25,0.25,2.50
TE,5.10,0.76,3.38,2.57,0.41,0,0,48,18,3,1.00,1.00,1.33,2.33
WR,6.00,0.79,7.40,1,1,0,0,48,18,4,0.75,2.88,0.31,3.19
WR,1.70,0.49,11.76,1.72,0.42,0,0,48,18,3,0.33,1.89,0.00,1.89
WR,2.00,0.80,7.02,2.62,0.34,0,0,48,8,1,1.00,10.00,0.00,10.00
TE,16.20,0.54,14.00,1.79,0.42,2,9.80,48,8,7,0.71,2.31,0.67,2.98
TE,2.30,1.19,2.96,3.11,0.35,0,0,52,29,2,0.50,0.50,2.00,2.50
WR,1.10,0.94,4.04,2.66,0.21,0,0,52,29,2,0.50,3.75,0.75,4.50
WR,22.90,0.38,18.50,1.55,0.53,2,11.30,52,29,11,0.73,0.65,0.33,0.98
WR,12.90,0.59,12.96,1.83,0.15,1,3.10,52,10,8,0.75,1.49,0.25,1.74
WR,10.00,0.34,15.84,1.46,0.57,0,0,52,10,7,0.86,0.63,0.37,1.00
WR,4.10,0.82,8.22,2.58,0.25,1,4.10,52,29,1,1.00,18.00,13.00,31.00
WR,4.30,0.77,11.92,2.33,0.28,0,0,52,10,3,1.00,0.00,1.44,1.44
TE,4.10,0.81,8.72,2.32,0.19,0,0,52,29,4,0.50,2.13,0.19,2.31
TE,4.90,0.69,6.58,2.25,0.37,1,3.30,52,10,4,0.50,0.88,1.19,2.06
WR,5.40,0.58,9.66,1.79,0.35,1,3.10,52,29,2,1.00,3.75,2.50,6.25
TE,6.50,0.45,8.62,1.62,0.48,1,3.90,44,26,2,1.00,4.50,6.75,11.25
WR,9.30,0.50,15.22,1.76,0.40,1,7.50,44,9,5,0.40,2.24,0.24,2.48
TE,1.80,0.85,8.60,2.23,0.34,0,0,44,26,1,1.00,5.00,3.00,8.00
WR,15.10,0.58,7.50,1.98,0.45,2,10.70,44,26,4,1.00,2.63,0.56,3.19
WR,6.60,0.54,5.34,1.91,0.38,0,0,44,26,6,0.50,2.47,0.22,2.69
WR,14.40,0.47,11.56,1.73,0.44,2,10.80,44,9,4,1.00,2.06,0.69,2.75
TE,1.00,0.89,5.66,2.58,0.33,0,0,44,9,1,1.00,-1.00,1.00,0.00
WR,23.50,0.75,22.50,2.38,0.36,3,22.00,44,9,7,0.57,2.04,0.41,2.45
WR,17.00,0.80,4.06,2.32,0.30,2,17.00,46.5,19,2,1.00,22.25,0.25,22.50
WR,1.80,0.30,2.50,1,1,0,0,46.5,13,1,1.00,2.00,6.00,8.00
TE,2.00,0.72,4.58,2.32,0.43,0,0,46.5,13,1,1.00,6.00,4.00,10.00
WR,7.70,0.70,9.38,2.06,0.43,1,3.20,46.5,19,4,0.75,3.44,0.25,3.69
WR,10.70,0.63,8.84,2.09,0.38,1,9.50,46.5,13,6,0.33,2.20,0.08,2.28
WR,3.10,0.24,3.66,1,1,1,3.10,46.5,13,3,0.33,2.00,1.78,3.78
WR,1.40,0.88,7.34,2.49,0.39,0,0,46.5,19,1,1.00,2.00,2.00,4.00
WR,9.20,0.43,13.76,1.58,0.51,1,8.50,46.5,19,2,1.00,0.00,3.00,3.00
TE,9.70,0.77,7.48,2.51,0.37,0,0,46.5,13,9,0.56,0.63,0.12,0.75
WR,33.90,0.57,10.32,1.84,0.38,4,20.00,46.5,13,15,0.87,0.61,0.20,0.81
TE,1.30,0.74,14.20,2.15,0.17,0,0,46.5,19,4,0.25,0.38,0.00,0.38
TE,16.80,0.56,3.78,1.80,0.29,2,12.40,53.5,20,5,1.00,1.36,0.96,2.32
WR,12.20,0.38,4.30,1.54,0.52,1,12.20,53.5,20,2,0.50,13.75,2.50,16.25
TE,0.90,1.07,4.16,2.85,0.34,0,0,53.5,28,1,1.00,-3.00,2.00,-1.00
WR,11.20,0.68,4.48,2.01,0.30,1,4.00,53.5,20,6,1.00,0.45,1.00,1.45
WR,1.60,0.93,10.68,2.70,0.18,0,0,53.5,28,5,0.20,4.44,0.04,4.48
WR,4.00,0.35,5.24,1.50,0.57,0,0,53.5,28,5,0.80,1.16,0.44,1.60
WR,6.10,0.57,5.82,1.94,0.42,0,0,53.5,20,4,0.75,1.63,0.50,2.13
WR,2.20,0.81,6.62,2.22,0.24,0,0,53.5,28,2,0.50,1.75,1.00,2.75
WR,3.90,0.71,9.32,2.24,0.50,0,0,53.5,20,4,0.50,2.81,0.00,2.81
TE,0.70,0.68,2.60,1.82,0.12,0,0,53.5,20,1,1.00,-3.00,0.00,-3.00
TE,14.30,0.75,9.58,2.24,0.27,1,9.10,53.5,28,6,0.67,0.92,0.67,1.58
WR,1.70,0.60,18.00,1.96,0.29,0,0,53.5,28,3,0.33,4.00,0.22,4.22
TE,1.10,0.49,15.12,1.62,0.40,0,0,47.5,,1,1.00,-3.00,4.00,1.00
WR,20.00,0.54,15.02,1.85,0.45,1,10.00,47.5,,8,0.63,1.50,0.47,1.97
WR,2.40,0.94,1.56,2.97,0.24,0,0,47.5,,1,1.00,1.00,13.00,14.00
WR,10.40,0.62,8.02,1.97,0.38,1,7.60,47.5,,4,0.75,-0.19,1.38,1.19
WR,1.20,0.75,12.06,2.04,0.19,0,0,43.5,7,1,1.00,2.00,0.00,2.00
WR,1.50,0.59,13.44,1.95,0.47,0,0,47.5,26,2,0.50,9.75,0.50,10.25
WR,2.10,1.03,6.44,2.64,0.34,0,0,47.5,26,1,1.00,4.00,7.00,11.00
WR,23.20,0.75,22.28,2.38,0.36,3,17.70,47.5,16,9,0.67,0.89,0.21,1.10
WR,18.20,0.93,7.90,3.14,0.31,1,8.20,47.5,16,8,0.75,1.78,0.74,2.52
TE,5.80,0.84,2.84,2.71,0.16,0,0,47.5,26,4,0.75,1.50,0.69,2.19
WR,9.00,0.50,14.32,1.76,0.40,1,5.10,47.5,16,6,0.50,1.31,0.72,2.03
TE,13.20,0.89,3.48,2.58,0.33,2,13.20,47.5,16,3,0.67,3.11,3.78,6.89
WR,27.10,0.60,19.34,1.96,0.31,1,8.00,47.5,26,13,0.77,1.01,0.14,1.14
TE,4.20,0.38,8.94,1.52,0.61,0,0,44.5,32,4,0.75,0.50,0.63,1.13
WR,26.50,0.55,15.60,1.82,0.36,2,12.00,41.5,17,15,0.67,0.55,0.19,0.73
WR,3.50,1.04,5.10,2.84,0.14,0,0,41.5,14,3,0.67,2.89,0.78,3.67
TE,9.40,0.66,11.00,2.17,0.34,1,9.40,41.5,14,2,0.50,11.75,1.75,13.50
WR,5.00,0.80,11.12,2.30,0.22,0,0,41.5,17,3,0.67,3.11,0.78,3.89
WR,11.00,0.64,9.04,1.96,0.40,2,11.00,41.5,17,8,0.25,1.27,0.06,1.33
TE,14.30,0.70,6.44,2.37,0.34,1,9.70,41.5,17,4,0.75,3.13,0.44,3.56
WR,20.70,0.60,14.08,1.96,0.38,1,12.50,41.5,14,10,0.60,0.87,0.70,1.57
TE,1.30,0.95,2.88,1,1,0,0,41.5,14,1,1.00,3.00,0.00,3.00
TE,14.20,0.57,6.34,1.77,0.29,1,3.60,41.5,17,11,0.64,0.63,0.26,0.88
WR,8.90,0.48,10.12,1.74,0.52,0,0,41.5,14,5,0.80,2.04,0.00,2.04
TE,7.10,0.40,12.42,1.52,0.51,0,0,41.5,14,6,0.67,0.67,0.17,0.83
WR,14.60,0.84,3.68,2.19,0.35,0,0,42,4,11,0.73,0.69,0.22,0.91
TE,9.50,0.53,11.65,1.70,0.24,0,0,42,4,7,0.71,0.63,0.27,0.90
WR,1.60,0.65,3.82,1.87,0.26,0,0,42,4,1,1.00,6.00,0.00,6.00
WR,26.30,0.75,11.72,2.18,0.24,1,14.70,42,4,10,0.70,0.66,0.77,1.43
WR,4.00,0.62,8.72,1.91,0.32,0,0,42,27,3,0.67,1.33,1.33,2.67
WR,28.90,0.49,16.34,1,1,2,15.40,42,4,13,0.69,0.62,0.04,0.66
TE,2.70,0.96,5.58,2.56,0.26,0,0,42,27,3,0.67,0.00,0.44,0.44
TE,17.50,0.45,18.04,1.60,0.27,1,7.30,42,27,10,0.80,0.55,0.06,0.61
WR,9.60,0.51,13.22,1.72,0.40,0,0,42,27,8,0.50,1.64,0.24,1.88
WR,6.90,0.74,6.88,2.27,0.24,0,0,42,27,5,0.80,0.84,0.48,1.32
WR,9.20,0.57,9.10,1.95,0.42,0,0,43,29,5,1.00,1.60,0.08,1.68
WR,3.40,0.72,3.00,2.32,0.35,1,3.40,43,29,1,1.00,22.00,2.00,24.00
WR,2.20,1.25,0.10,3.61,0.09,0,0,43,22,1,1.00,10.00,2.00,12.00
WR,18.50,0.67,10.88,2.01,0.31,1,13.90,43,29,6,0.50,3.45,1.08,4.53
WR,21.60,0.59,9.32,1.83,0.15,2,10.90,43,22,10,0.80,1.55,0.02,1.57
TE,8.10,0.62,3.46,2.07,0.31,0,0,43,29,6,0.83,0.53,0.45,0.97
WR,10.80,0.34,16.54,1.46,0.57,0,0,43,22,11,0.55,0.79,0.12,0.91
WR,9.10,0.77,14.44,2.33,0.28,0,0,43,22,10,0.40,1.66,0.01,1.67
WR,7.20,0.64,11.44,2.14,0.37,0,0,43,29,3,1.00,3.44,1.22,4.67
TE,4.60,0.69,8.02,2.25,0.37,0,0,43,22,5,0.60,0.60,0.24,0.84
TE,22.90,0.45,15.74,1.50,0.38,2,10.70,44.5,32,10,0.80,0.61,0.42,1.03
TE,2.90,0.27,1.50,1,1,0,0,44.5,32,1,1.00,16.00,3.00,19.00
WR,2.50,0.82,5.14,2.42,0.17,0,0,44.5,5,4,0.25,2.56,0.06,2.63
TE,2.40,0.88,3.40,2.51,0.36,0,0,44.5,5,3,0.33,6.33,0.44,6.78
WR,15.80,0.66,4.12,1.97,0.36,1,9.90,44.5,5,7,0.57,2.84,0.16,3.00
WR,30.10,0.58,15.08,1.91,0.36,3,26.10,44.5,32,8,0.63,2.84,0.28,3.13
WR,14.60,0.37,15.22,1.61,0.66,1,3.10,44.5,5,8,0.88,1.59,0.00,1.59
TE,17.10,0.88,8.58,2.46,0.38,2,12.70,44.5,5,6,0.83,1.56,0.72,2.28
WR,22.80,0.68,7.00,1.87,0.16,2,19.40,44.5,32,6,0.67,1.81,0.70,2.50
WR,7.80,0.61,6.88,1.90,0.40,1,3.70,44.5,32,5,0.60,3.04,0.08,3.12
WR,37.30,0.67,11.50,2.30,0.29,3,27.30,41,24,11,0.73,1.41,0.47,1.88
TE,2.20,0.95,2.70,2.50,0.17,0,0,41,1,1,1.00,11.00,1.00,12.00
WR,1.20,0.56,3.50,1.80,0.40,0,0,41,24,1,1.00,1.00,1.00,2.00
TE,1.50,0.33,1.60,1.53,0.72,0,0,41,1,1,1.00,5.00,0.00,5.00
WR,12.80,0.60,8.44,1.92,0.34,0,0,41,1,10,0.60,0.91,0.14,1.05
WR,13.70,0.46,16.12,1.57,0.41,0,0,41,1,12,0.58,0.81,0.08,0.90
TE,13.30,0.75,12.04,2.07,0.21,1,8.50,41,1,4,1.00,1.19,0.88,2.06
WR,14.80,0.52,18.50,1.77,0.45,1,5.50,41,24,8,0.63,2.02,0.19,2.20
WR,8.90,0.58,4.30,1.91,0.43,1,7.20,41,24,3,0.67,0.44,1.22,1.67
TE,1.40,0.58,15.56,1.80,0.25,0,0,41,24,2,0.50,5.00,0.00,5.00
WR,18.40,0.49,13.20,1.72,0.38,2,13.70,41,1,6,0.67,3.83,0.50,4.33
TE,9.20,0.79,7.85,2.27,0.27,1,7.10,42,30,4,0.50,2.00,0.19,2.19
TE,4.90,0.52,5.84,1.71,0.36,0,0,42,30,5,0.40,3.80,0.08,3.88
WR,2.00,0.57,4.16,2.06,0.47,0,0,42,30,6,0.17,2.39,0.20,2.58
WR,3.00,1.08,6.12,3.10,0.34,0,0,42,30,6,0.33,1.17,0.11,1.28
WR,2.00,0.57,2.30,1,1,0,0,42,30,2,0.50,6.25,-0.25,6.00
TE,1.40,0.36,1.80,1,1,0,0,42,30,1,1.00,4.00,0.00,4.00
WR,6.40,0.55,9.98,1.78,0.39,1,4.40,42,31,3,0.67,7.67,0.44,8.11
TE,1.60,0.63,9.56,1.85,0.34,0,0,42,31,5,0.40,0.20,0.60,0.80
TE,1.70,0.36,2.88,1.50,0.53,0,0,42,31,1,1.00,4.00,3.00,7.00
WR,28.30,0.91,10.62,2.66,0.32,3,20.70,42,31,9,0.78,1.05,1.09,2.14
WR,1.90,0.59,4.70,1.94,0.40,0,0,42,31,1,1.00,3.00,6.00,9.00
WR,14.40,0.86,6.04,2.50,0.33,2,12.90,44.5,32,10,0.30,1.35,0.13,1.48
WR,2.20,0.79,4.58,1,1,0,0,50.5,21,1,1.00,5.00,7.00,12.00
WR,18.80,0.53,16.06,1.64,0.41,1,8.10,50.5,8,11,0.64,0.89,0.15,1.04
WR,4.50,0.68,12.35,2.26,0.46,0,0,50.5,8,5,0.40,2.24,0.32,2.56
TE,1.90,0.78,7.14,2.34,0.27,0,0,50.5,21,2,0.50,5.75,0.75,6.50
TE,2.90,0.70,11.02,2.09,0.25,0,0,50.5,8,7,0.29,1.00,0.20,1.20
WR,18.90,0.79,9.48,2.50,0.31,1,11.00,50.5,21,6,0.83,1.17,1.78,2.95
WR,9.30,0.51,5.88,1.77,0.45,1,3.90,50.5,8,3,1.00,6.11,0.89,7.00
TE,1.80,1.01,3.68,2.82,0.35,0,0,50.5,8,1,1.00,5.00,3.00,8.00
WR,12.80,0.49,10.68,1.72,0.42,1,7.40,50.5,21,6,0.67,1.00,0.25,1.25
WR,5.40,0.56,8.74,1.90,0.41,0,0,50.5,8,6,0.50,2.20,0.11,2.31
WR,16.10,0.68,15.46,2.07,0.46,0,0,50.5,21,12,0.58,1.43,0.22,1.65
TE,2.70,0.45,11.24,1.62,0.48,0,0,43.5,7,3,0.33,3.33,0.11,3.44
WR,1.90,0.90,10.88,2.45,0.23,0,0,40,23,2,0.50,2.75,0.75,3.50
WR,5.90,0.59,10.60,2.09,0.40,1,3.50,43.5,9,6,0.33,1.25,1.03,2.28
TE,3.90,0.81,8.56,2.55,0.32,0,0,43.5,9,4,0.50,1.75,0.31,2.06
WR,27.00,0.55,17.52,1.85,0.30,3,14.20,43.5,9,14,0.71,1.05,0.09,1.14
WR,5.00,0.56,8.78,1.87,0.42,0,0,43.5,9,8,0.25,3.09,0.00,3.09
WR,2.80,0.56,11.76,1.80,0.32,0,0,40,23,2,1.00,1.75,0.25,2.00
WR,5.60,0.61,2.70,2.02,0.37,0,0,46.5,10,5,0.40,1.92,0.00,1.92
WR,5.30,0.94,3.42,2.66,0.21,0,0,46.5,11,3,1.00,1.33,0.33,1.67
WR,21.70,0.38,17.80,1.55,0.53,2,11.10,46.5,11,8,0.88,0.95,0.45,1.41
WR,9.80,0.61,6.88,1.93,0.29,1,3.10,46.5,10,10,0.40,1.64,0.16,1.80
WR,8.10,0.82,8.06,2.58,0.25,1,8.10,46.5,11,1,1.00,11.00,0.00,11.00
TE,1.30,0.88,5.98,2.09,-0.01,0,0,46.5,11,1,1.00,-2.00,5.00,3.00
TE,3.10,0.81,8.70,2.32,0.19,1,3.10,46.5,11,1,1.00,17.00,4.00,21.00
TE,1.80,0.82,5.40,2.40,0.37,0,0,46.5,10,1,1.00,3.00,5.00,8.00
WR,13.90,0.58,10.16,1.79,0.35,1,11.00,46.5,11,3,0.67,9.22,0.44,9.67
WR,14.50,0.76,13.64,2.30,0.32,1,3.90,40,18,15,0.47,0.97,0.05,1.03
TE,4.10,0.58,2.18,1.87,0.32,1,4.10,40,23,1,1.00,31.00,0.00,31.00
TE,1.50,1.00,6.44,2.54,0.28,0,0,43,22,2,0.50,2.00,0.00,2.00
WR,9.10,0.49,8.38,1.58,0.45,2,7.30,40,23,4,0.75,1.81,2.00,3.81
WR,9.50,0.62,7.30,1.97,0.35,0,0,40,18,7,0.57,1.31,0.39,1.69
WR,8.60,0.80,6.24,2.62,0.34,1,7.20,40,23,2,1.00,1.50,0.00,1.50
TE,4.80,0.57,6.30,1.85,0.50,0,0,40,18,3,1.00,1.22,0.78,2.00
TE,15.90,0.54,14.86,1.79,0.42,1,7.60,40,23,6,1.00,0.33,0.75,1.08
WR,15.80,0.52,10.28,1.73,0.33,3,10.30,40,18,9,0.67,1.27,0.28,1.56
WR,2.00,0.60,4.98,1.67,0.18,0,0,38,2,4,0.25,3.13,0.06,3.19
TE,3.40,0.65,2.94,2.06,0.47,0,0,38,2,2,1.00,1.25,2.25,3.50
WR,2.00,0.82,1.58,2.25,0.20,0,0,38,2,2,0.50,-0.25,1.75,1.50
WR,1.80,0.19,5.38,1,1,0,0,38,2,1,1.00,8.00,0.00,8.00
WR,1.80,0.63,10.82,1.89,0.26,0,0,38,2,5,0.20,2.60,0.28,2.88
TE,10.20,0.43,13.48,1.76,0.42,1,7.60,38,2,3,1.00,0.11,1.22,1.33
WR,4.30,0.88,6.42,2.60,0.34,0,0,40.5,12,4,0.50,1.81,0.19,2.00
WR,3.70,0.51,11.95,1.69,0.41,0,0,40.5,25,2,1.00,2.25,2.00,4.25
WR,12.20,0.63,2.20,1.95,0.35,1,7.30,40.5,12,5,0.60,0.40,0.96,1.36
TE,1.80,0.77,5.50,2.28,0.35,0,0,40.5,12,3,0.33,2.22,0.44,2.67
WR,1.40,0.98,3.94,2.34,-0.12,0,0,40.5,25,1,1.00,-4.00,8.00,4.00
TE,1.40,0.80,4.02,2.32,0.28,0,0,40.5,25,3,0.33,3.33,0.11,3.44
WR,28.60,0.67,10.66,2.24,0.26,4,24.30,40.5,25,7,0.86,1.82,0.53,2.35
WR,16.80,0.70,5.52,2.21,0.29,3,10.70,40.5,25,7,0.86,1.80,0.63,2.43
WR,8.20,0.52,4.48,1.70,0.42,1,6.00,40.5,12,5,0.40,2.72,0.00,2.72
TE,2.70,0.28,1.76,1.39,0.67,0,0,40.5,25,1,1.00,3.00,14.00,17.00
TE,7.10,0.93,5.82,2.65,0.29,1,7.10,40.5,12,2,0.50,0.50,0.00,0.50
WR,21.20,0.53,12.30,1.88,0.41,2,10.90,40.5,12,10,0.70,1.58,0.26,1.84
WR,9.70,0.56,8.94,1.90,0.41,1,9.70,42.5,27,5,0.20,5.48,0.00,5.48
WR,1.80,0.68,22.90,2.26,0.46,0,0,42.5,27,3,0.33,8.00,0.22,8.22
TE,14.90,0.53,8.40,1.70,0.24,1,8.80,42.5,21,7,0.57,1.78,0.29,2.06
WR,3.30,0.65,3.40,1.87,0.26,0,0,42.5,21,2,1.00,2.50,0.75,3.25
TE,4.80,0.71,4.52,2.06,0.47,1,4.80,42.5,21,1,1.00,32.00,6.00,38.00
WR,5.00,0.75,12.10,2.18,0.24,0,0,42.5,21,4,0.50,3.75,0.25,4.00
TE,15.20,0.70,9.42,2.09,0.25,1,7.70,42.5,27,5,1.00,0.84,0.84,1.68
WR,7.60,0.49,18.82,1,1,0,0,42.5,21,5,0.80,1.28,0.48,1.76
TE,1.30,1.01,4.06,2.82,0.35,0,0,42.5,27,1,1.00,3.00,0.00,3.00
TE,4.10,0.79,1.68,2.15,0.31,0,0,42.5,21,2,1.00,1.25,4.00,5.25
WR,6.50,0.53,17.10,1.64,0.41,0,0,42.5,27,4,1.00,-0.19,1.75,1.56
WR,2.70,0.84,4.80,2.19,0.35,0,0,42.5,21,5,0.20,3.20,0.12,3.32
TE,9.70,0.38,10.40,1.52,0.61,0,0,55,10,11,0.45,0.61,0.26,0.88
WR,5.40,0.93,8.84,3.14,0.31,0,0,54.5,8,5,0.60,2.08,0.52,2.60
WR,1.90,1.09,11.40,1,1,0,0,54.5,8,1,1.00,10.00,-1.00,9.00
TE,2.70,0.78,6.96,2.34,0.27,0,0,54.5,26,2,1.00,1.75,0.00,1.75
WR,2.90,0.49,7.00,1.71,0.50,0,0,54.5,26,2,0.50,8.75,2.00,10.75
TE,4.20,1.30,3.96,4.16,0.32,0,0,54.5,8,4,0.50,1.44,1.38,2.81
WR,23.90,0.50,13.62,1.76,0.40,1,10.30,54.5,8,11,0.73,0.63,0.39,1.02
WR,4.10,0.79,10.54,2.50,0.31,0,0,54.5,26,3,0.67,4.33,0.89,5.22
WR,13.50,0.49,8.90,1.72,0.42,3,9.90,54.5,26,6,0.83,1.95,0.70,2.64
WR,13.00,0.47,11.24,1.73,0.44,0,0,54.5,8,9,0.67,0.73,0.43,1.16
WR,15.80,0.68,13.80,2.07,0.46,2,8.10,54.5,26,9,0.56,1.21,0.70,1.91
WR,10.40,0.55,15.64,1.82,0.36,0,0,41.5,25,9,0.67,0.75,0.19,0.94
WR,2.60,0.63,1.80,1.95,0.35,0,0,41.5,14,4,0.50,1.50,0.13,1.63
TE,3.30,0.77,7.70,2.28,0.35,0,0,41.5,14,2,1.00,-0.75,4.00,3.25
WR,12.40,0.80,13.60,2.30,0.22,1,3.20,41.5,25,9,0.67,0.99,0.38,1.37
WR,9.90,0.64,7.38,1.96,0.40,1,7.90,41.5,25,5,0.40,2.72,0.56,3.28
TE,5.50,0.70,5.78,2.37,0.34,0,0,41.5,25,3,1.00,0.00,2.78,2.78
WR,5.60,0.52,4.86,1.70,0.42,0,0,41.5,14,6,0.50,1.42,0.31,1.72
TE,1.60,0.93,7.08,2.65,0.29,0,0,41.5,14,1,1.00,3.00,3.00,6.00
WR,5.60,0.53,14.56,1.88,0.41,0,0,41.5,14,5,0.60,1.16,0.40,1.56
TE,1.10,0.57,6.64,1.77,0.29,0,0,41.5,25,2,0.50,3.00,0.00,3.00
TE,1.90,0.28,1.70,1.39,0.67,0,0,46.5,28,1,1.00,2.00,7.00,9.00
WR,6.30,0.51,17.60,1.69,0.41,0,0,46.5,28,6,0.50,1.08,0.42,1.50
TE,12.50,0.78,4.90,2.26,0.37,2,11.30,46.5,28,3,1.00,4.00,6.56,10.56
WR,8.70,0.68,3.88,2.01,0.30,1,3.10,46.5,12,5,0.80,0.36,1.52,1.88
WR,5.00,0.67,12.74,2.24,0.26,1,3.80,46.5,28,2,1.00,2.00,5.50,7.50
WR,8.10,0.57,4.74,1.94,0.42,1,8.10,46.5,12,2,0.50,6.25,0.00,6.25
WR,1.80,0.96,7.68,2.72,0.07,0,0,46.5,28,3,0.33,-0.67,1.00,0.33
TE,10.80,0.86,11.34,2.64,0.33,0,0,46.5,12,6,1.00,0.75,0.58,1.33
WR,1.80,0.70,5.94,2.21,0.29,0,0,46.5,28,4,0.25,2.94,0.31,3.25
WR,5.10,0.71,8.56,2.24,0.50,1,3.30,46.5,12,4,0.50,0.94,1.13,2.06
TE,2.30,0.56,5.26,1.80,0.29,0,0,46.5,12,1,1.00,-4.00,17.00,13.00
TE,25.70,0.74,10.38,2.15,0.17,1,9.80,44,23,13,0.77,0.66,0.08,0.73
TE,2.50,1.00,4.44,2.82,0.33,0,0,44,13,1,1.00,5.00,10.00,15.00
WR,4.20,0.71,3.12,2.26,0.35,0,0,44,13,2,1.00,3.50,2.00,5.50
WR,1.80,0.62,7.22,1.97,0.35,0,0,44,13,3,0.33,3.22,0.00,3.22
WR,5.70,0.70,11.96,2.06,0.43,0,0,44,23,5,0.80,0.36,0.16,0.52
WR,2.80,0.80,4.88,2.32,0.30,0,0,44,23,2,0.50,7.50,0.25,7.75
WR,7.30,0.88,7.50,2.49,0.39,0,0,44,23,8,0.50,0.81,0.16,0.97
TE,9.10,0.57,5.62,1.85,0.50,1,7.20,44,13,3,0.67,1.78,1.22,3.00
WR,18.90,0.43,13.66,1.58,0.51,1,7.30,44,23,16,0.44,0.54,0.06,0.59
WR,13.10,0.52,12.18,1.73,0.33,1,3.70,44,13,8,0.75,1.39,0.55,1.94
WR,24.20,0.76,10.04,2.30,0.32,3,19.10,44,13,8,0.75,0.89,0.36,1.25
TE,6.50,0.75,8.78,2.24,0.27,0,0,43.5,22,6,0.67,0.36,0.53,0.89
WR,1.30,0.79,3.32,1,1,0,0,43.5,20,1,1.00,2.00,1.00,3.00
WR,4.80,0.67,13.14,2.01,0.31,0,0,43.5,20,4,0.50,3.31,0.63,3.94
TE,1.70,1.07,4.38,2.85,0.34,0,0,43.5,22,1,1.00,7.00,0.00,7.00
WR,1.80,1.06,4.60,1,1,0,0,43.5,20,1,1.00,7.00,1.00,8.00
WR,7.30,0.93,10.80,2.70,0.18,0,0,43.5,22,5,0.80,1.08,0.56,1.64
WR,13.30,0.81,4.92,2.22,0.24,0,0,43.5,22,1,1.00,6.00,0.00,6.00
WR,22.40,0.64,9.32,2.14,0.37,2,18.50,43.5,20,5,0.80,3.20,0.28,3.48
TE,1.90,0.36,3.82,1.38,0.62,0,0,43.5,22,1,1.00,3.00,6.00,9.00
WR,4.40,0.57,8.78,1.95,0.42,0,0,43.5,20,3,1.00,0.33,1.22,1.56
