season,player,tm,fantpos,g,rush_att,rush_yds,y_a,rush_td,tgt,rec,yds,rec_td,ppr
2011,Bilal Powell,NYJ,RB,2,13,21,1.62,0,1,1,7,0,3.8
2011,Brett Swain,SFO,WR,5,0,0,"",0,7,2,15,0,3.5
2011,Garrett Graham,HOU,TE,7,0,0,"",0,2,1,24,0,3.4
2011,Micheal Spurlock,TAM,WR,12,0,0,"",0,6,2,13,0,3.3
2011,D.J. Williams,GNB,TE,13,0,0,"",0,4,2,13,0,3.3
2011,David Ausberry,OAK,TE,12,1,-2,-2,0,2,2,14,0,3.2
2011,Chauncey Washington,DAL,RB,2,1,-1,-1,0,3,2,13,0,3.2
2011,Anthony Hill,IND,TE,7,0,0,"",0,3,2,10,0,3
2011,Justin Peelle,SFO,TE,14,0,0,"",0,4,1,19,0,2.9
2011,Eddie Williams,2TM,RB,6,2,2,1,0,1,1,17,0,2.9
2011,Mike Cox,ATL,TE,9,0,0,"",0,3,2,8,0,2.8
2011,Alex Green,GNB,RB,4,3,11,3.67,0,1,1,6,0,2.7
2011,Ryan DImperio,MIN,RB,12,0,0,"",0,6,2,7,0,2.7
2011,Roscoe Parrish,BUF,WR,2,0,0,"",0,4,1,16,0,2.6
2011,Thomas Clayton,CLE,RB,3,8,12,1.5,0,1,1,3,0,2.5
2011,Mike Sellers,WAS,RB,12,0,0,"",0,2,1,15,0,2.5
2011,Josh Vaughan,CAR,RB,7,7,24,3.43,0,0,0,0,0,2.4
2011,Reagan Mauia,ARI,RB,3,0,0,"",0,1,1,12,0,2.2
2011,Stephen Spach,STL,TE,10,0,0,"",0,3,2,2,0,2.2
2011,Emmanuel Arceneaux,MIN,WR,3,0,0,"",0,2,1,10,0,2
2011,Aaron Brown,DET,RB,1,1,0,0,0,1,1,9,0,1.9
2011,Shaun Chapas,DAL,RB,3,0,0,"",0,1,1,9,0,1.9
2011,Jeron Mastrud,MIA,WR,14,0,0,"",0,2,1,8,0,1.8
2011,Maurice Stovall,DET,WR,15,0,0,"",0,3,1,8,0,1.8
2011,Reggie Kelly,ATL,TE,16,0,0,"",0,2,1,7,0,1.7
2011,Brandon Stokley,NYG,WR,2,0,0,"",0,3,1,7,0,1.7
2011,David Reed,BAL,WR,11,1,16,16,0,2,0,0,0,1.6
2011,Cedric Peerman,CIN,RB,15,3,15,5,0,1,0,0,0,1.5
2011,Ryan Mahaffey,IND,RB,5,0,0,"",0,1,1,5,0,1.5
2011,Allen Reisner,MIN,TE,6,0,0,"",0,1,1,5,0,1.5
2011,Julius Thomas,DEN,TE,5,0,0,"",0,7,1,5,0,1.5
2011,Seyi Ajirotutu,CAR,WR,14,0,0,"",0,2,1,4,0,1.4
2011,Mike Goodson,CAR,RB,4,0,0,"",0,3,1,4,0,1.4
2011,Michael Higgins,NOR,TE,2,0,0,"",0,1,1,4,0,1.4
2011,Jim Kleinsasser,MIN,TE,16,0,0,"",0,6,1,4,0,1.4
2011,Corey McIntyre,BUF,RB,16,0,0,"",0,1,1,4,0,1.4
2011,Allen Bradford,TAM,RB,1,5,13,2.6,0,0,0,0,0,1.3
2011,Richard Gordon,OAK,RB,14,0,0,"",0,1,1,2,0,1.2
2011,Steve Maneri,KAN,TE,6,0,0,"",0,2,1,1,0,1.1
2011,Armanti Edwards,CAR,WR,16,1,5,5,0,0,0,0,0,0.9
2011,Anthony Allen,BAL,RB,5,3,8,2.67,0,0,0,0,0,0.8
2011,George Wilson,BUF,WR,13,1,6,6,0,0,0,0,0,0.6
2011,Jeremy Horne,KAN,WR,9,1,5,5,0,2,0,0,0,0.5
2011,Larry Johnson,MIA,RB,1,1,2,2,0,0,0,0,0,0.2
2011,Armond Smith,CLE,RB,3,3,2,0.67,0,1,0,0,0,0.2
2010,Arian Foster,HOU,RB,16,327,1616,4.94,16,84,66,604,2,396
2010,Roddy White,ATL,WR,16,1,3,3,0,179,115,1389,10,318.2
2010,Peyton Hillis,CLE,RB,16,270,1177,4.36,11,77,61,477,2,304.9
2010,LeSean McCoy,PHI,RB,15,207,1080,5.22,7,91,78,592,2,299.2
2010,Jamaal Charles,KAN,RB,16,230,1467,6.38,5,64,45,468,3,286.5
2010,Brandon Lloyd,DEN,WR,16,1,-18,-18,0,153,77,1448,11,286
2010,Reggie Wayne,IND,WR,16,0,0,"",0,175,111,1355,6,282.5
2010,Dwayne Bowe,KAN,WR,16,1,4,4,0,133,72,1162,15,278.6
2010,Adrian Peterson,MIN,RB,15,283,1298,4.59,12,50,36,341,1,277.9
2010,Chris Johnson,TEN,RB,16,316,1364,4.32,11,57,44,245,1,276.9
2010,Ray Rice,BAL,RB,16,307,1220,3.97,5,83,63,556,1,276.6
2010,Greg Jennings,GNB,WR,16,1,-1,-1,0,125,76,1265,12,274.4
2010,Darren McFadden,OAK,RB,13,223,1157,5.19,7,61,47,507,3,273.4
2010,Matt Forte,CHI,RB,16,237,1069,4.51,6,70,51,547,3,268.6
2010,Calvin Johnson,DET,WR,15,4,32,8,0,137,77,1120,12,266.2
2010,Andre Johnson,HOU,WR,13,2,10,5,0,138,86,1216,8,256.6
2010,Ahmad Bradshaw,NYG,RB,16,276,1235,4.47,8,58,47,314,0,251.9
2010,Jason Witten,DAL,TE,16,0,0,"",0,128,94,1002,9,250.2
2010,Hakeem Nicks,NYG,WR,13,0,0,"",0,128,79,1052,11,250.2
2010,Mike Wallace,PIT,WR,16,5,39,7.8,0,98,60,1257,10,249.6
2010,Steve Johnson,BUF,WR,16,0,0,"",0,141,82,1073,10,249.3
2010,Rashard Mendenhall,PIT,RB,16,324,1273,3.93,13,34,23,167,0,245
2010,Steven Jackson,STL,RB,16,330,1241,3.76,6,62,46,383,0,244.4
2010,Larry Fitzgerald,ARI,WR,16,0,0,"",0,173,90,1137,6,241.7
2010,Santana Moss,WAS,WR,16,5,-6,-1.2,0,145,93,1115,6,239.9
2010,Maurice Jones-Drew,JAX,RB,14,299,1324,4.43,5,44,34,317,2,238.1
2010,Miles Austin,DAL,WR,16,7,93,13.29,1,119,69,1041,7,230.4
2010,Jeremy Maclin,PHI,WR,16,3,36,12,0,115,70,964,10,230
2010,Michael Turner,ATL,RB,16,334,1371,4.1,12,20,12,85,0,229.6
2010,Marques Colston,NOR,WR,15,1,1,1,0,131,84,1023,7,228.4
2010,Terrell Owens,CIN,WR,14,0,0,"",0,139,72,983,9,224.3
2010,LaDainian Tomlinson,NYJ,RB,15,219,914,4.17,6,79,52,368,0,216.2
2010,Wes Welker,NWE,WR,15,0,0,"",0,123,86,848,7,213.8
2010,Percy Harvin,MIN,WR,14,18,107,5.94,1,109,71,868,5,212.5
2010,DeSean Jackson,PHI,WR,14,16,104,6.5,1,95,47,1056,6,211
2010,Mario Manningham,NYG,WR,16,1,2,2,0,93,60,944,9,208.6
2010,Cedric Benson,CIN,RB,16,321,1111,3.46,7,37,28,178,1,206.9
2010,Frank Gore,SFO,RB,11,203,853,4.2,3,72,46,452,2,206.5
2010,Brandon Marshall,MIA,WR,14,2,3,1.5,0,146,86,1014,3,205.7
2010,Knowshon Moreno,DEN,RB,13,182,779,4.28,5,48,37,372,3,200.1
2010,BenJarvus Green-Ellis,NWE,RB,16,229,1008,4.4,13,16,12,85,0,199.3
2010,Jahvid Best,DET,RB,16,171,555,3.25,4,80,58,487,2,198.2
2010,Vernon Davis,SFO,TE,16,0,0,"",0,93,56,914,7,191.4
2010,Davone Bess,MIA,WR,16,2,-3,-1.5,0,125,79,820,5,190.7
2010,Lance Moore,NOR,WR,16,0,0,"",0,94,66,763,8,190.3
2010,Anquan Boldin,BAL,WR,16,2,2,1,0,109,64,837,7,189.7
2010,Mike Thomas,JAX,WR,16,12,114,9.5,0,102,66,820,4,189.4
2010,Antonio Gates,SDG,TE,10,0,0,"",0,65,50,782,10,188.2
2010,Mike Tolbert,SDG,RB,15,182,735,4.04,11,29,25,216,0,188.1
2010,Marcedes Lewis,JAX,TE,16,0,0,"",0,89,58,700,10,188
2010,Braylon Edwards,NYJ,WR,16,1,4,4,0,101,53,904,7,187.8
2010,Fred Jackson,BUF,RB,16,222,927,4.18,5,54,31,215,2,187.2
2010,Felix Jones,DAL,RB,16,185,800,4.32,1,52,48,450,1,185
2010,Derrick Mason,BAL,WR,16,0,0,"",0,100,61,802,7,183.2
2010,Pierre Garcon,IND,WR,14,2,6,3,0,119,67,784,6,182
2010,Chris Cooley,WAS,TE,16,0,0,"",0,126,77,849,3,181.9
2010,Danny Amendola,STL,WR,16,7,81,11.57,0,123,85,689,3,180
2010,Deion Branch,2TM,WR,15,0,0,"",0,92,61,818,6,178.8
2010,Johnny Knox,CHI,WR,16,1,2,2,0,100,51,960,5,177.2
2010,Kenny Britt,TEN,WR,12,0,0,"",0,73,42,775,9,175.5
2010,Tony Gonzalez,ATL,TE,16,0,0,"",0,108,70,656,6,171.6
2010,Brandon Jackson,GNB,RB,16,190,703,3.7,3,50,43,342,1,171.5
2010,Austin Collie,IND,WR,9,0,0,"",0,71,58,649,8,170.9
2010,Kellen Winslow,TAM,TE,16,0,0,"",0,98,66,730,5,169
2010,Brandon Pettigrew,DET,TE,16,0,0,"",0,111,71,722,4,167.2
2010,Michael Crabtree,SFO,WR,16,0,0,"",0,101,55,741,6,165.1
2010,Jabar Gaffney,DEN,WR,16,0,0,"",0,112,65,875,2,164.5
2010,Santonio Holmes,NYJ,WR,12,2,17,8.5,0,96,52,746,6,164.3
2010,Hines Ward,PIT,WR,16,1,-2,-2,0,95,59,755,5,164.3
2010,Danny Woodhead,2TM,RB,15,97,547,5.64,5,44,34,379,1,162.6
2010,Ben Watson,CLE,TE,16,1,-1,-1,0,102,68,763,3,162.2
2010,Nate Burleson,DET,WR,14,7,81,11.57,0,86,55,625,6,161.6
2010,Ronnie Brown,MIA,RB,16,200,734,3.67,5,43,33,242,0,160.6
2010,Zach Miller,OAK,TE,15,0,0,"",0,92,60,685,5,158.5
2010,Rob Gronkowski,NWE,TE,16,0,0,"",0,59,42,546,10,156.6
2010,Jacob Tamme,IND,RB,16,0,0,"",0,93,67,631,4,154.1
2010,Dustin Keller,NYJ,TE,16,0,0,"",0,100,55,687,5,153.7
2010,Thomas Jones,KAN,RB,16,245,896,3.66,6,20,14,122,0,151.8
2010,Michael Bush,OAK,RB,14,158,655,4.15,8,24,18,194,0,150.9
2010,Darren Sproles,SDG,RB,16,50,267,5.34,0,75,59,520,2,149.7
2010,Brandon Jacobs,NYG,RB,16,147,823,5.6,9,13,7,59,0,149.2
2010,Anthony Armstrong,WAS,WR,15,0,0,"",0,86,44,871,3,149.1
2010,Dez Bryant,DAL,WR,12,1,0,0,0,73,45,561,6,149.1
2010,James Jones,GNB,WR,16,0,0,"",0,87,50,679,5,147.9
2010,Ryan Mathews,SDG,RB,12,158,678,4.29,7,26,22,145,0,146.3
2010,Marshawn Lynch,2TM,RB,16,202,737,3.65,6,26,22,145,0,146.2
2010,Nate Washington,TEN,WR,16,1,-8,-8,0,94,42,687,6,145.9
2010,Eddie Royal,DEN,WR,16,6,61,10.17,0,105,59,627,3,145.8
2010,Malcom Floyd,SDG,WR,11,0,0,"",0,77,37,717,6,144.7
2010,Cadillac Williams,TAM,RB,16,125,437,3.5,2,64,46,355,1,143.2
2010,LeGarrette Blount,TAM,RB,13,201,1007,5.01,6,7,5,14,0,143.1
2010,Kevin Walter,HOU,WR,16,0,0,"",0,80,51,621,5,143.1
2010,Aaron Hernandez,NWE,TE,14,3,47,15.67,0,64,45,563,6,142
2010,Mike Sims-Walker,JAX,WR,14,0,0,"",0,80,43,562,7,141.2
2010,Ryan Torain,WAS,RB,10,164,742,4.52,4,27,18,125,2,140.7
2010,Robert Meachem,NOR,WR,16,4,14,3.5,0,66,44,638,5,139.2
2010,Tim Hightower,ARI,RB,16,153,736,4.81,5,42,21,136,0,138.2
2010,Jason Snelling,ATL,RB,14,87,324,3.72,2,51,44,303,3,136.7
2010,Mike Goodson,CAR,RB,16,103,452,4.39,3,57,40,310,0,134.2
2010,Devin Hester,CHI,WR,16,7,30,4.29,0,73,40,475,4,132.5
2010,Donald Driver,GNB,WR,15,0,0,"",0,85,51,565,4,131.5
2010,Jordan Shipley,CIN,WR,15,0,0,"",0,74,52,600,3,130
2010,Todd Heap,BAL,TE,13,0,0,"",0,64,40,599,5,129.9
2010,Brandon Gibson,STL,WR,14,3,28,9.33,0,91,53,620,2,129.8
2010,Jacoby Ford,OAK,WR,16,10,155,15.5,2,54,25,470,2,129.5
2010,Steve Breaston,ARI,WR,13,3,35,11.67,0,87,47,718,1,129
2010,Jacoby Jones,HOU,WR,15,2,7,3.5,0,78,51,562,3,127.9
2010,Josh Morgan,SFO,WR,16,2,17,8.5,0,80,44,698,2,127.5
2010,Keiland Williams,WAS,RB,15,65,261,4.02,3,58,39,309,2,126
2010,Jermaine Gresham,CIN,TE,15,0,0,"",0,83,52,471,4,125.1
2010,Justin Forsett,SEA,RB,16,118,523,4.43,2,51,33,252,0,122.5
2010,Roy Williams,DAL,WR,15,0,0,"",0,64,37,530,5,122
2010,Earl Bennett,CHI,WR,14,2,9,4.5,0,71,46,561,3,121
2010,Tony Moeaki,KAN,TE,15,0,0,"",0,73,47,556,3,120.6
2010,Lee Evans,BUF,WR,13,0,0,"",0,84,37,578,4,118.8
2010,Ricky Williams,MIA,RB,16,159,673,4.23,2,30,19,141,1,118.4
2010,Rashad Jennings,JAX,RB,13,84,459,5.46,4,35,26,223,0,118.2
2010,Louis Murphy,OAK,WR,14,1,43,43,0,78,41,609,2,118.2
2010,Kevin Boss,NYG,TE,15,0,0,"",0,70,35,531,5,118.1
2010,Brent Celek,PHI,TE,16,0,0,"",0,79,42,511,4,117.1
2010,Shonn Greene,NYJ,RB,15,185,766,4.14,2,24,16,120,0,116.6
2010,Jason Avant,PHI,WR,16,0,0,"",0,76,51,573,1,116.3
2010,Anthony Fasano,MIA,TE,15,0,0,"",0,60,39,528,4,115.8
2010,Jordy Nelson,GNB,WR,16,0,0,"",0,64,45,582,2,115.2
2010,Steve Smith,CAR,WR,14,1,9,9,0,100,46,554,2,114.3
2010,Jonathan Stewart,CAR,RB,14,178,770,4.33,2,14,8,103,1,113.3
2010,Brian Hartline,MIA,WR,12,2,27,13.5,0,73,43,615,1,113.2
2010,Visanthe Shiancoe,MIN,TE,16,0,0,"",0,79,47,530,2,112
2010,Joel Dreessen,HOU,TE,16,0,0,"",0,55,36,518,4,111.8
2010,Greg Olsen,CHI,TE,16,0,0,"",0,70,41,404,5,111.4
2010,Ben Obomanu,SEA,WR,15,2,17,8.5,0,49,30,494,4,109.1
2010,David Gettis,CAR,WR,15,3,2,0.67,0,67,37,508,3,106
2010,Maurice Morris,DET,RB,14,90,336,3.73,5,31,25,170,0,105.6
2010,Heath Miller,PIT,TE,14,0,0,"",0,67,42,512,2,105.2
2010,Joseph Addai,IND,RB,8,116,495,4.27,4,26,19,124,0,104.9
2010,Chris Ivory,NOR,RB,12,137,716,5.23,5,1,1,17,0,104.3
2010,Michael Jenkins,ATL,WR,11,0,0,"",0,73,41,505,2,103.5
2010,Brandon Tate,NWE,WR,16,5,62,12.4,0,46,24,432,3,103.4
2010,Donald Brown,IND,RB,13,129,497,3.85,2,28,20,205,0,102.2
2010,Blair White,IND,WR,13,0,0,"",0,57,36,355,5,101.5
2010,Mohamed Massaquoi,CLE,WR,15,1,-3,-3,0,73,36,483,2,101.2
2010,Jeremy Shockey,NOR,TE,13,0,0,"",0,59,41,408,3,99.8
2010,Deon Butler,SEA,WR,13,2,6,3,0,70,36,385,4,99.1
2010,Randy Moss,3TM,WR,16,0,0,"",0,63,28,393,5,97.3
2010,Owen Daniels,HOU,TE,11,0,0,"",0,68,38,471,2,97.1
2010,Jimmy Graham,NOR,TE,15,1,3,3,0,44,31,356,5,96.9
2010,Brandon LaFell,CAR,WR,14,1,60,60,0,77,38,468,1,96.8
2010,Jerricho Cotchery,NYJ,WR,14,4,-3,-0.75,0,86,41,433,2,96
2010,Brian Westbrook,SFO,RB,14,77,340,4.42,4,24,16,150,1,95
2010,Marcel Reece,OAK,RB,16,30,122,4.07,1,43,25,333,3,94.5
2010,Willis McGahee,BAL,RB,15,100,380,3.8,5,17,14,55,1,93.5
2010,Daniel Fells,STL,TE,16,0,0,"",0,65,41,391,2,92.1
2010,Bo Scaife,TEN,TE,14,0,0,"",0,52,36,318,4,91.8
2010,Correll Buckhalter,DEN,RB,15,59,147,2.49,2,39,28,240,2,90.7
2010,Dallas Clark,IND,TE,6,0,0,"",0,53,37,347,3,89.7
2010,John Kuhn,GNB,RB,16,84,281,3.35,4,18,15,97,2,88.8
2010,Tony Scheffler,DET,TE,15,0,0,"",0,72,45,378,1,88.8
2010,Pierre Thomas,NOR,RB,6,83,269,3.24,2,29,29,201,0,88
2010,T.J. Houshmandzadeh,BAL,WR,16,0,0,"",0,57,30,398,3,87.8
2010,Roscoe Parrish,BUF,WR,8,3,23,7.67,0,53,33,400,2,87.3
2010,Devery Henderson,NOR,WR,16,3,8,2.67,0,59,34,464,1,87.2
2010,Patrick Crayton,SDG,WR,9,0,0,"",0,42,28,514,1,85.4
2010,David Nelson,BUF,WR,15,0,0,"",0,47,31,353,3,84.3
2010,Chansi Stuckey,CLE,WR,16,3,9,3,1,63,40,346,0,81.5
2010,Arrelious Benn,TAM,WR,15,6,35,5.83,0,38,25,395,2,80
2010,C.J. Spiller,BUF,RB,14,74,283,3.82,0,30,24,157,1,80
2010,Laurent Robinson,STL,WR,14,2,-14,-7,0,75,34,344,2,79
2010,Chester Taylor,CHI,RB,16,112,267,2.38,3,26,20,139,0,78.6
2010,Brian Robiskie,CLE,WR,14,0,0,"",0,49,29,310,3,78
2010,Emmanuel Sanders,PIT,WR,13,0,0,"",0,50,28,376,2,77.6
2010,Marion Barber,DAL,RB,13,113,374,3.31,4,16,11,49,0,77.3
2010,Toby Gerhart,MIN,RB,15,81,322,3.98,1,29,21,167,0,75.9
2010,Reggie Bush,NOR,RB,8,36,150,4.17,0,42,34,208,1,75.8
2010,Darrius Heyward-Bey,OAK,WR,15,4,48,12,0,65,26,366,1,73.4
2010,Jared Cook,TEN,TE,16,0,0,"",0,45,29,361,1,71.1
2010,Fred Davis,WAS,TE,16,0,0,"",0,30,21,316,3,70.6
2010,Tashard Choice,DAL,RB,16,66,243,3.68,3,22,17,109,0,70.2
2010,John Carlson,SEA,TE,15,0,0,"",0,58,31,318,1,68.8
2010,Derrick Ward,HOU,RB,16,50,315,6.3,4,11,7,61,0,68.6
2010,Legedu Naanee,SDG,WR,10,3,-2,-0.67,0,46,23,371,1,67.9
2010,Andre Roberts,ARI,WR,15,0,0,"",0,49,24,307,2,66.7
2010,Brandon Stokley,SEA,WR,11,0,0,"",0,43,31,354,0,66.4
2010,Mark Clayton,STL,WR,5,1,6,6,0,42,23,306,2,66.2
2010,Jerome Simpson,CIN,WR,5,1,2,2,0,25,20,277,3,65.9
2010,Josh Cribbs,CLE,WR,15,20,66,3.3,0,39,23,292,1,65.6
2010,Beanie Wells,ARI,RB,13,116,397,3.42,2,8,5,74,0,64.1
2010,Ladell Betts,NOR,RB,8,45,150,3.33,2,31,23,141,0,64.1
2010,Delanie Walker,SFO,TE,14,3,18,6,0,45,29,331,0,63.9
2010,David Thomas,NOR,TE,13,0,0,"",0,46,30,219,2,63.9
2010,Javarris James,IND,RB,10,46,112,2.43,6,11,9,63,0,62.5
2010,Demaryius Thomas,DEN,WR,10,2,1,0.5,0,39,22,283,2,62.4
2010,Early Doucet,ARI,WR,10,2,5,2.5,0,59,26,291,1,61.6
2010,Dexter McCluster,KAN,WR,11,18,71,3.94,0,39,21,209,1,61
2010,Brad Smith,NYJ,WR,16,38,299,7.87,1,7,4,44,0,60.5
2010,Mewelde Moore,PIT,RB,15,33,99,3,0,31,26,205,0,60.4
2010,Micheal Spurlock,TAM,WR,16,0,0,"",0,33,17,250,2,60
2010,Jerome Harrison,2TM,RB,12,71,330,4.65,1,13,12,85,0,59.5
2010,Andre Caldwell,CIN,WR,15,1,-2,-2,0,37,25,345,0,59.3
2010,DeAngelo Williams,CAR,RB,6,87,361,4.15,1,13,11,61,0,59.2
2010,Martellus Bennett,DAL,TE,16,0,0,"",0,47,33,260,0,59
2010,Vincent Jackson,SDG,WR,5,1,14,14,0,24,14,248,3,58.2
2010,Dante Rosario,CAR,TE,16,1,-2,-2,0,58,32,264,0,58.2
2010,Antwaan Randle El,PIT,WR,16,1,2,2,0,39,22,253,0,57.2
2010,Jermichael Finley,GNB,TE,5,0,0,"",0,26,21,301,1,57.1
2010,Sidney Rice,MIN,WR,6,0,0,"",0,42,17,280,2,57
2010,Harry Douglas,ATL,WR,16,2,-5,-2.5,0,53,22,294,1,56.9
2010,Danario Alexander,STL,WR,8,0,0,"",0,37,20,306,1,56.6
2010,LaRod Stephens-Howling,ARI,WR,13,23,113,4.91,1,23,16,111,0,56.4
2010,Earnest Graham,TAM,RB,12,20,99,4.95,1,19,16,130,1,55
2010,Evan Moore,CLE,TE,12,0,0,"",0,26,16,322,1,54.2
2010,Randy McMichael,SDG,WR,16,0,0,"",0,27,20,221,2,54.1
2010,Brian Finneran,ATL,WR,16,0,0,"",0,32,19,166,3,53.6
2010,Isaac Redman,PIT,RB,16,52,247,4.75,0,10,9,72,2,52.9
2010,Bernard Scott,CIN,RB,16,61,299,4.9,1,13,11,60,0,52.9
2010,Craig Davis,SDG,WR,7,0,0,"",0,39,21,259,1,52.9
2010,Justin Gage,TEN,WR,11,0,0,"",0,43,20,266,1,52.6
2010,Bernard Berrian,MIN,WR,14,1,-8,-8,0,54,28,252,0,52.4
2010,Derek Hagan,NYG,WR,7,0,0,"",0,43,24,223,1,52.3
2010,Seyi Ajirotutu,SDG,WR,10,0,0,"",0,23,13,262,2,51.2
2010,Leon Washington,SEA,RB,16,27,100,3.7,1,13,9,79,0,50.9
2010,Andrew Quarless,GNB,TE,13,0,0,"",0,33,21,238,1,50.8
2010,Greg Camarillo,MIN,WR,16,0,0,"",0,34,20,240,1,50
2010,Chris Chambers,KAN,WR,13,0,0,"",0,43,22,213,1,49.3
2010,Jacob Hester,SDG,RB,15,26,60,2.31,0,26,22,145,1,48.5
2010,Sammie Stroughter,TAM,WR,12,1,2,2,0,38,24,239,0,48.1
2010,Javon Ringer,TEN,RB,16,51,239,4.69,2,8,7,44,0,47.3
2010,Brian Leonard,CIN,RB,11,9,61,6.78,0,26,20,137,1,45.8
2010,Michael Hoomanawanui,STL,TE,8,0,0,"",0,22,13,146,3,45.6
2010,Donald Jones,BUF,WR,15,3,1,0.33,0,41,18,213,1,45.4
2010,Clinton Portis,WAS,RB,5,54,227,4.2,2,9,5,55,0,45.2
2010,Julius Jones,2TM,RB,12,60,223,3.72,0,22,17,59,0,45.2
2010,Kenneth Darby,STL,RB,14,34,107,3.15,2,13,10,61,1,44.8
2010,Mike Sellers,WAS,RB,16,4,2,0.5,0,40,20,224,0,44.6
2010,Golden Tate,SEA,WR,11,2,4,2,0,39,21,227,0,44.1
2010,Jeff King,CAR,WR,16,0,0,"",0,32,19,121,2,43.1
2010,LeRon McClain,BAL,RB,15,28,85,3.04,0,26,21,134,0,42.9
2010,Anthony Dixon,SFO,RB,16,70,237,3.39,2,5,5,11,0,41.8
2010,Jason Hill,2TM,WR,8,0,0,"",0,21,11,248,1,41.8
2010,Ted Ginn,SFO,WR,13,2,11,5.5,0,35,12,163,1,41.4
2010,Bryant Johnson,DET,WR,14,0,0,"",0,49,18,210,0,41
2010,Billy Bajema,STL,TE,13,0,0,"",0,24,14,145,2,40.5
2010,Antonio Brown,PIT,WR,9,0,0,"",0,19,16,167,0,38.7
2010,Owen Schmitt,PHI,RB,15,0,0,"",0,24,19,136,1,38.6
2010,Damian Williams,TEN,WR,16,1,5,5,0,28,16,219,0,38.4
2010,Greg Lewis,MIN,WR,13,0,0,"",0,37,17,197,0,36.7
2010,Kevin Smith,DET,RB,6,34,133,3.91,0,16,11,123,0,36.6
2010,Travis Beckum,NYG,TE,16,0,0,"",0,18,13,116,2,36.6
2010,Donald Lee,GNB,TE,15,0,0,"",0,12,11,73,3,36.3
2010,Kelley Washington,SDG,WR,8,0,0,"",0,14,13,173,1,36.3
2010,Craig Stevens,TEN,TE,15,0,0,"",0,23,11,122,2,35.2
2010,Ovie Mughelli,ATL,RB,16,13,36,2.77,0,18,13,126,1,35.2
2010,John Gilmore,TAM,TE,16,0,0,"",0,18,13,160,1,35
2010,Terrance Copper,KAN,WR,16,0,0,"",0,28,18,157,0,33.7
2010,Mike Hart,IND,RB,7,43,185,4.3,1,6,6,25,0,33
2010,Daniel Graham,DEN,TE,16,0,0,"",0,37,18,148,0,32.8
2010,Ed Dickson,BAL,TE,15,0,0,"",0,23,11,152,1,32.2
2010,Jim Kleinsasser,MIN,TE,16,0,0,"",0,21,17,148,0,31.8
2010,Chad Hall,PHI,WR,8,9,29,3.22,0,18,11,115,1,31.4
2010,Lousaka Polite,MIA,RB,16,26,62,2.38,1,17,12,61,0,30.3
2010,Leonard Pope,KAN,TE,16,0,0,"",0,19,10,76,2,29.6
2010,Joey Galloway,WAS,WR,10,0,0,"",0,38,12,173,0,29.3
2010,Patrick Cobbs,MIA,RB,16,4,0,0,0,18,8,91,2,29.1
2010,Ruvell Martin,SEA,WR,5,0,0,"",0,9,7,158,1,28.8
2010,Ben Patrick,ARI,TE,15,0,0,"",0,18,15,123,0,27.3
2010,Chris Baker,SEA,WR,16,0,0,"",0,19,9,116,1,26.6
2010,Marlon Moore,MIA,WR,9,1,16,16,0,19,6,128,1,26.4
2010,Tyrell Sutton,CAR,RB,9,13,71,5.46,0,12,12,70,0,26.1
2010,Sam Hurd,DAL,WR,15,0,0,"",0,23,14,120,0,26
2010,Justin Peelle,ATL,TE,13,0,0,"",0,15,10,96,1,25.6
2010,Ahmard Hall,TEN,RB,16,1,1,1,0,20,15,100,0,25.1
2010,Devin Aromashodu,CHI,WR,14,0,0,"",0,24,10,149,0,24.9
2010,Riley Cooper,PHI,WR,13,0,0,"",0,18,7,116,1,24.6
2010,Eric Weems,ATL,WR,16,0,0,"",0,6,6,61,0,24.1
2010,Joe McKnight,NYJ,RB,9,39,189,4.85,0,4,3,20,0,23.9
2010,Max Komar,ARI,WR,8,0,0,"",0,22,12,117,0,23.7
2010,Mike Bell,2TM,RB,16,47,99,2.11,0,10,7,67,0,23.6
2010,Verran Tucker,KAN,WR,11,0,0,"",0,19,6,114,1,23.4
2010,Rashied Davis,CHI,WR,16,0,0,"",0,13,9,84,1,23.4
2010,Alge Crumpler,NWE,TE,16,0,0,"",0,10,6,52,2,23.2
2010,Naaman Roosevelt,BUF,WR,6,1,3,3,0,17,9,139,0,23.2
2010,Jonathan Stupar,BUF,TE,16,0,0,"",0,13,12,111,0,23.1
2010,Matt Spaeth,PIT,TE,14,0,0,"",0,18,9,80,1,23
2010,Julian Edelman,NWE,WR,15,2,14,7,0,14,7,86,0,23
2010,David Anderson,HOU,WR,12,0,0,"",0,18,11,117,0,22.7
2010,Eric Decker,DEN,WR,14,0,0,"",0,8,6,106,1,22.6
2010,Clay Harbor,PHI,TE,9,0,0,"",0,15,9,72,1,22.2
2010,Dezmon Briscoe,TAM,WR,2,0,0,"",0,7,6,93,1,21.3
2010,Maurice Stovall,TAM,WR,12,0,0,"",0,9,7,81,1,21.1
2010,Danny Ware,NYG,RB,14,20,73,3.65,0,9,7,67,0,21
2010,Jerome Felton,DET,RB,16,22,76,3.45,0,15,8,54,0,21
2010,Cameron Morrah,SEA,WR,15,0,0,"",0,18,9,117,0,20.7
2010,Michael Robinson,SEA,RB,11,12,77,6.42,0,13,8,37,0,20.5
2010,Lance Ball,DEN,RB,10,41,158,3.85,0,6,3,16,0,20.4
2010,Sammy Morris,NWE,RB,16,20,56,2.8,0,12,7,77,0,20.3
