pos,rank_full,rank_full_alt,rank_slim,standard_abs_rk,standard_value_rk,sim_abs_rk,sim_value_rk,exp_points_for,exp_points_ag,ou,spread,abs_spread,salary,points,points_per_salary
WR,77.5,74.33333333,73.5,82,87,65,76,21.5,17,38.5,4.5,4.5,4600,19.7,4.282608696
QB,16.19797101,14.74937198,14.61768116,18,26,19,19,28.75,13.75,42.5,15,15,6500,27.92,4.295384615
RB,67.5,72.33333333,55.5,45,53,66,106,24,16,40,8,8,5300,22.8,4.301886792
WR,111,122.3333333,177.5,181,77,174,12,17.5,28.5,46,-11,11,3300,14.2,4.303030303
RB,76,71,88.5,92,91,85,36,23.25,26.75,50,-3.5,3.5,4500,19.4,4.311111111
RB,36,29.66666667,19,21,55,17,51,20,23,43,-3,3,7200,31.1,4.319444444
WR,111.5,101,94.5,93,143,96,114,23.25,17.25,40.5,6,6,6500,28.1,4.323076923
WR,104.25,115.3333333,150,155,71,145,46,24.75,21.75,46.5,3,3,3700,16,4.324324324
RB,45.25,26,26.5,39,103,14,25,25,21.5,46.5,3.5,3.5,7700,33.3,4.324675325
QB,19.6078125,25.85,11.015625,1,1,24,63,25,18.5,43.5,6.5,6.5,6500,28.12,4.326153846
TE,35.5,24.33333333,16.5,19,69,14,40,26.25,16.75,43,9.5,9.5,6500,28.2,4.338461538
WR,114,96.33333333,133,153,167,113,23,12.5,29.5,42,-17,17,3800,16.5,4.342105263
RB,58.5,55.33333333,55.5,60,68,51,55,18,23,41,-5,5,5200,22.6,4.346153846
QB,17.57915058,9.968253968,7.274131274,15,50,3,19,27.75,23.25,51,4.5,4.5,7700,33.48,4.348051948
WR,51,42.33333333,15.5,12,77,19,96,19.25,25.25,44.5,-6,6,6600,28.7,4.348484848
WR,47.75,30.66666667,39.5,58,99,21,13,22.75,23.75,46.5,-1,1,6600,28.7,4.348484848
TE,26.25,13.66666667,16.5,27,64,6,8,24.25,22.75,47,1.5,1.5,3900,17,4.358974359
RB,46,24.33333333,32,52,111,12,9,24.25,24.25,48.5,0,0,7800,34,4.358974359
WR,110.25,136.6666667,163,154,31,172,84,26.75,17.25,44,9.5,9.5,3000,13.1,4.366666667
RB,41.25,40,14,6,45,22,92,19.75,23.25,43,-3.5,3.5,5700,24.9,4.368421053
QB,38.68115942,35.10559006,35.10559006,32,38,22,27,17.25,26.75,44,-9.5,9.5,6100,26.7,4.37704918
QB,24.47619048,17.33730159,10.1984127,17,45,3,31,22.5,23.5,46,-1,1,6600,28.9,4.378787879
QB,30.89193667,39.05351006,31.57842415,20,7,49,59,24.25,26.75,51,-2.5,2.5,6800,29.84,4.388235294
QB,48.74412297,43.84086799,56.53164557,57,55,41,16,19.75,22.75,42.5,-3,3,5500,24.16,4.392727273
QB,11.06321839,13.17049808,7.507183908,7,6,12,31,29,19.5,48.5,9.5,9.5,6300,27.68,4.393650794
RB,34.25,25.66666667,21,25,60,17,35,27,17.5,44.5,9.5,9.5,5700,25.1,4.403508772
WR,57.5,45.33333333,62,76,94,48,12,24.75,21.25,46,3.5,3.5,4100,18.1,4.414634146
WR,67.5,89.66666667,80,61,1,99,109,24.75,23.25,48,1.5,1.5,3000,13.3,4.433333333
QB,19.67216495,22.48247423,22.95085911,22,12,27,23,24.25,19.25,43.5,5,5,5300,23.54,4.441509434
QB,23.88157895,28.30409357,27.98245614,24,11,34,30,23.75,30.75,54.5,-7,7,5500,24.44,4.443636364
WR,49.5,31.66666667,46,68,103,24,3,28.75,13.75,42.5,15,15,6300,28,4.444444444
WR,61.75,68.33333333,80.5,78,42,83,44,26,20.5,46.5,5.5,5.5,3100,13.8,4.451612903
WR,114.75,98.33333333,138.5,153,164,124,18,20.25,16.75,37,3.5,3.5,4400,19.6,4.454545455
QB,28.62984496,28.80335917,19.26007752,17,27,20,46,21.5,23.5,45,-2,2,5900,26.34,4.46440678
TE,28.5,28.33333333,15.5,15,29,16,54,27.25,16.75,44,10.5,10.5,5200,23.3,4.480769231
TE,38,39.33333333,45,50,34,40,28,24.75,21.75,46.5,3,3,2900,13,4.482758621
RB,69.25,74,97.5,102,55,93,27,26.25,15.75,42,10.5,10.5,3100,13.9,4.483870968
WR,65,65.33333333,76,92,64,60,44,29.5,15.5,45,14,14,3700,16.6,4.486486486
QB,28.28439394,36.08464646,30.92969697,23,6,53,57,27.5,21.5,49,6,6,6100,27.38,4.48852459
RB,75.75,78,101.5,106,69,97,31,27.75,23.25,51,4.5,4.5,4500,20.2,4.488888889
WR,100.5,98.33333333,71.5,61,107,82,152,20.5,16.5,37,4,4,5500,24.7,4.490909091
TE,23,26.66666667,34,35,12,33,12,19.5,29,48.5,-9.5,9.5,2800,12.6,4.5
RB,53,43.33333333,14.5,10,82,19,101,23.5,22.5,46,1,1,7300,32.9,4.506849315
WR,80,104.3333333,68,38,7,98,177,23.25,26.75,50,-3.5,3.5,4100,18.5,4.512195122
TE,26.75,28,3.5,1,23,6,77,22,24,46,-2,2,6000,27.1,4.516666667
WR,58.75,52.66666667,71,83,77,59,16,16.5,29.5,46,-13,13,4500,20.4,4.533333333
QB,,,,47,48,42,28,23.5,16.5,40,7,7,5500,24.96,4.538181818
WR,100.25,126.6666667,150.5,143,21,158,79,22,23,45,-1,1,3700,16.8,4.540540541
QB,22.9304387,20.10717147,23.96334135,35,38,23,15,26,19,45,7,7,6200,28.16,4.541935484
QB,21.42932413,17.36046512,21.15806686,24,31,15,9,21.5,25.5,47,-4,4,6200,28.2,4.548387097
QB,11.55297619,12.73789683,6.220833333,5,9,9,29,26.25,20.25,46.5,6,6,6300,28.66,4.549206349
QB,22.37745098,26.96078431,23.18627451,16,8,27,32,21.25,24.75,46,-3.5,3.5,5100,23.28,4.564705882
QB,15.19266055,13.22324159,5.908256881,11,25,3,33,27.25,16.75,44,10.5,10.5,7300,33.42,4.578082192
QB,16.87923497,18.59162113,7.705737705,7,16,14,55,30.5,18,48.5,12.5,12.5,6300,28.92,4.59047619
RB,40.75,40,16.5,13,43,20,87,19.75,22.75,42.5,-3,3,6200,28.5,4.596774194
RB,36.25,42.66666667,43,40,17,46,42,25.5,19,44.5,6.5,6.5,3000,13.8,4.6
RB,52,47.66666667,55,58,65,52,33,28.25,23.75,52,4.5,4.5,5000,23,4.6
WR,40,25.66666667,12,14,83,10,53,29,19.5,48.5,9.5,9.5,6500,29.9,4.6
TE,26.25,28,37,37,21,37,10,25.5,24,49.5,1.5,1.5,2600,12,4.615384615
WR,107.25,91.66666667,85,89,154,81,105,22,27,49,-5,5,5200,24,4.615384615
WR,99.75,88,72,73,135,71,120,15.5,21.5,37,-6,6,5000,23.1,4.62
RB,64,71.66666667,49.5,40,41,59,116,27.5,24.5,52,3,3,5800,26.8,4.620689655
TE,26.5,15.33333333,11,17,60,5,24,29.25,19.25,48.5,10,10,5900,27.3,4.627118644
QB,17.57456683,17.7970297,4.449257426,5,19,5,50,25.25,17.25,42.5,8,8,6500,30.08,4.627692308
QB,48.72186888,60.35225049,65.3816047,48,11,56,40,18.25,25.25,43.5,-7,7,5100,23.62,4.631372549
QB,46.12072435,56.43997317,54.96579477,38,12,49,47,17.75,19.75,37.5,-2,2,5700,26.42,4.635087719
RB,28.25,12.33333333,7,8,76,6,23,19.75,24.25,44,-4.5,4.5,8000,37.1,4.6375
QB,16.20967742,10.32258065,11.12903226,20,35,3,9,23.25,24.75,48,-1.5,1.5,5700,26.46,4.642105263
QB,62.82089552,60.87562189,86.50746269,63,50,63,7,15.5,22.5,38,-7,7,4100,19.06,4.648780488
RB,73.25,90,96.5,90,23,103,77,18.75,26.25,45,-7.5,7.5,4000,18.6,4.65
RB,52.75,55,67.5,68,46,67,30,23,21.5,44.5,1.5,1.5,3500,16.3,4.657142857
QB,35.74457908,35.96938776,41.81441327,48,39,45,27,24.5,22.5,47,2,2,6000,27.96,4.66
QB,12.22826087,10.43478261,4.402173913,7,18,2,23,23,26,49,-3,3,6400,29.84,4.6625
RB,60,59.66666667,51.5,52,61,51,76,20.25,23.25,43.5,-3,3,7200,33.6,4.666666667
WR,118.25,121.3333333,154,151,109,157,56,26.5,21,47.5,5.5,5.5,5200,24.3,4.673076923
QB,30.65930451,25.7101086,37.79385965,60,59,38,2,28.5,17.5,46,11,11,5900,27.58,4.674576271
WR,56.5,44,8,13,94,3,116,27.25,21.25,48.5,6,6,7700,36,4.675324675
QB,24.75240385,31.82451923,26.52043269,13,3,32,36,19.5,25,44.5,-5.5,5.5,5200,24.32,4.676923077
QB,43.82421053,45.86619883,57.96105263,62,40,61,23,23.75,28.25,52,-4.5,4.5,5000,23.4,4.68
TE,29.75,20.33333333,27,38,58,16,7,26.25,22.75,49,3.5,3.5,5000,23.4,4.68
QB,18.89705882,19.49696545,3.149509804,3,19,4,58,25.5,29,54.5,-3.5,3.5,6700,31.4,4.686567164
QB,17.51376147,9.847094801,4.220183486,9,48,1,25,27.25,21.25,48.5,6,6,7000,32.84,4.691428571
WR,93.25,101.3333333,117,108,69,126,70,19.75,16.75,36.5,3,3,4700,22.1,4.70212766
QB,21.70360332,18.41517857,20.60746173,29,36,18,16,14,31,45,-17,17,5800,27.3,4.706896552
QB,37.9813058,32.2265625,36.06305804,29,36,18,16,14,31,45,-17,17,5800,27.3,4.706896552
RB,38.25,37.33333333,3.5,3,41,4,105,23.25,18.75,42,4.5,4.5,6900,32.5,4.710144928
TE,53.75,66.66666667,69.5,66,15,73,61,27.25,16.75,44,10.5,10.5,2500,11.8,4.72
QB,27.70665923,24.72991071,24.72991071,34,40,20,27,24,27.5,51.5,-3.5,3.5,6200,29.32,4.729032258
QB,20.93626238,16.68832508,24.12221535,36,37,17,2,25.25,19.25,44.5,6,6,5900,27.92,4.73220339
QB,31.34065934,32.68864469,29.82417582,32,27,27,38,22.75,28.25,51,-5.5,5.5,6500,30.76,4.732307692
WR,118.5,130.6666667,175.5,176,82,175,41,23.5,27.5,51,-4,4,3000,14.2,4.733333333
WR,71,84.66666667,47.5,33,30,62,159,26.75,23.25,50,3.5,3.5,6000,28.4,4.733333333
TE,28,20,2,3,52,1,56,30,20,50,10,10,6200,29.4,4.741935484
QB,9.914453125,4.406423611,3.888020833,9,34,1,7,30,23,53,7,7,7500,35.62,4.749333333
RB,55.25,70.66666667,72,69,9,75,68,22.25,25.25,47.5,-3,3,3700,17.6,4.756756757
TE,29.75,34.33333333,39.5,38,16,41,24,26.75,23.25,50,3.5,3.5,3500,16.7,4.771428571
TE,13.5,17.66666667,6,2,1,10,41,25.75,18.75,44.5,7,7,2700,12.9,4.777777778
WR,47.5,57.33333333,34.5,18,18,51,103,21.25,24.75,46,-3.5,3.5,4200,20.1,4.785714286
QB,,,,7,11,22,60,12.5,29.5,42,-17,17,4500,21.58,4.795555556
QB,45.57142857,54.07809524,26.43142857,7,11,22,60,12.5,29.5,42,-17,17,4500,21.58,4.795555556
QB,,,,43,46,40,18,18.5,23,41.5,-4.5,4.5,5300,25.5,4.811320755
TE,25.5,26.33333333,31.5,34,23,29,16,29,19.5,48.5,9.5,9.5,3200,15.4,4.8125
WR,41.25,30.66666667,24.5,29,73,20,43,25.25,22.25,47.5,3,3,6500,31.3,4.815384615
RB,65.5,52.66666667,38.5,42,104,35,81,22.5,23.5,46,-1,1,6000,28.9,4.816666667
WR,117.75,117.6666667,145.5,147,118,144,62,19.5,20.5,40,-1,1,5000,24.1,4.82
QB,67.44571429,70.48380952,82.02857143,48,32,42,26,22.75,19.75,42.5,3,3,4800,23.18,4.829166667
RB,33.25,25.33333333,22.5,27,57,18,31,25,21.5,46.5,3.5,3.5,6000,29,4.833333333
WR,84.5,53.66666667,72.5,105,177,40,16,23.5,18.5,42,5,5,6000,29,4.833333333
RB,37,34.66666667,42.5,50,44,35,19,32,11,43,21,21,3900,18.9,4.846153846
TE,33.75,25,21.5,27,60,16,32,23,22,45,1,1,4200,20.4,4.857142857
TE,39.25,28.66666667,26.5,34,71,19,33,28,18.5,46.5,9.5,9.5,4500,21.9,4.866666667
QB,14.84455446,12.59537954,8.097029703,11,24,7,24,25.25,21.75,47,3.5,3.5,6000,29.22,4.87
QB,18.79233374,16.08887521,10.28633005,15,34,11,35,29,18,47,11,11,6900,33.64,4.875362319
QB,31.84402332,29.34645287,30.9074344,36,42,30,28,24.5,27.5,52,-3,3,6500,31.8,4.892307692
QB,28.58108108,30.96283784,34.53547297,44,27,43,30,27.75,17.25,45,10.5,10.5,5800,28.4,4.896551724
RB,28,31,10.5,7,19,14,72,19.5,25,44.5,-5.5,5.5,5900,28.9,4.898305085
QB,18.30237269,13.62037037,20.00491898,34,38,13,1,27,17,44,10,10,5700,28.02,4.915789474
RB,35,24,26.5,32,68,21,19,17.25,19.75,37,-2.5,2.5,6000,29.5,4.916666667
TE,31.5,41,22,9,3,35,79,24.75,15.25,40,9.5,9.5,3600,17.7,4.916666667
QB,37.77712912,45.43131868,43.94986264,37,15,52,49,22.75,19.25,42,3.5,3.5,5600,27.56,4.921428571
WR,69.75,83,31.5,17,30,46,186,24.25,26.75,51,-2.5,2.5,6000,29.6,4.933333333
QB,24.32161854,26.76165147,17.47378419,14,18,23,48,19.5,23,42.5,-3.5,3.5,4800,23.72,4.941666667
QB,29.3106685,32.251221,21.05815018,14,18,23,48,19.5,23,42.5,-3.5,3.5,4800,23.72,4.941666667
TE,38,35.66666667,26,21,45,31,55,22,27,49,-5,5,3600,17.8,4.944444444
WR,36.5,42.66666667,13,5,18,21,102,21.5,24.5,46,-3,3,6900,34.5,5
RB,80.25,91.33333333,124,125,47,123,26,25.5,29,54.5,-3.5,3.5,4400,22,5
WR,102.25,122.6666667,101,81,41,121,166,22.75,19.75,42.5,3,3,4000,20,5
WR,110.75,87,125.5,156,182,95,10,17.25,24.25,41.5,-7,7,4700,23.5,5
TE,44.5,51,58.5,58,25,59,36,20.25,23.25,43.5,-3,3,2700,13.5,5
QB,22.89806548,25.03521825,14.1968006,9,18,22,51,17.5,28.5,46,-11,11,5000,25.06,5.012
QB,31.40306122,34.33401361,19.46989796,9,18,22,51,17.5,28.5,46,-11,11,5000,25.06,5.012
WR,57.5,60,47,43,50,51,86,20.25,24.25,44.5,-4,4,5000,25.1,5.02
RB,37,37,22,17,37,27,67,23.75,16.75,40.5,7,7,5100,25.7,5.039215686
WR,103.25,98,79,78,119,80,136,22.5,19.5,42,3,3,4900,24.7,5.040816327
WR,81.75,62.33333333,57,74,140,40,73,27.5,21.5,49,6,6,6400,32.3,5.046875
RB,51.5,32.66666667,33.5,43,108,24,31,18.75,23.25,42,-4.5,4.5,7300,36.9,5.054794521
QB,10.28019068,9.48940678,6.326271186,10,16,6,20,29.5,16.5,46,13,13,6700,33.88,5.056716418
TE,14.75,10.66666667,7,8,27,6,18,21.25,26.75,48,-5.5,5.5,5200,26.3,5.057692308
WR,63.25,40.33333333,16,23,132,9,89,30.25,17.75,48,12.5,12.5,7500,38,5.066666667
RB,30.25,31,14.5,9,28,20,64,19.25,25.25,44.5,-6,6,5600,28.4,5.071428571
RB,63.75,49.33333333,69.5,84,107,55,9,20.5,19,39.5,1.5,1.5,4000,20.3,5.075
WR,67.25,69.66666667,80,81,60,79,49,24.25,17.25,41.5,7,7,4300,21.9,5.093023256
WR,78,71.66666667,61,63,97,59,93,16.25,22.75,39,-6.5,6.5,5300,27,5.094339623
RB,43.25,42.66666667,6.5,1,45,12,115,27.5,14,41.5,13.5,13.5,6700,34.2,5.104477612
WR,53.25,54.66666667,44.5,43,49,46,75,22.75,17.75,40.5,5,5,5600,28.7,5.125
QB,19.88512518,19.42268041,11.56111929,13,23,12,38,24.25,17.25,41.5,7,7,6600,33.84,5.127272727
WR,118,122.3333333,157.5,159,105,156,52,21.5,20.5,42,1,1,3000,15.4,5.133333333
QB,31.52142857,29.7702381,37.43169643,31,28,26,11,17.5,27,44.5,-9.5,9.5,5000,25.72,5.144
QB,19.93650794,14.39858907,11.62962963,17,44,11,24,27,19.5,46.5,7.5,7.5,6700,34.56,5.158208955
WR,112.5,134.3333333,118.5,99,47,138,166,20,26,46,-6,6,4100,21.2,5.170731707
QB,30.81308411,34.09701825,36.05340454,42,25,44,36,26.75,17.25,44,9.5,9.5,6700,34.66,5.173134328
RB,45.25,21.33333333,19,35,117,3,26,22.75,26.75,49.5,-4,4,5000,25.9,5.18
RB,30,35,17.5,10,15,25,70,23,20,43,3,3,5400,28,5.185185185
RB,40.75,28,14,18,79,10,56,26.5,17,43.5,9.5,9.5,8100,42.1,5.197530864
RB,30.5,17,3,4,71,2,45,24,25.5,49.5,-1.5,1.5,8800,45.9,5.215909091
TE,17.5,16.66666667,11,11,20,11,28,21.5,25,46.5,-3.5,3.5,3200,16.7,5.21875
WR,38.25,32.66666667,16,15,55,17,66,24.25,19.25,43.5,5,5,6700,35,5.223880597
TE,47.5,61.33333333,58.5,52,6,65,67,23,28,51,-5,5,3300,17.3,5.242424242
TE,49,59.33333333,62.5,55,18,70,53,17.25,27.75,45,-10.5,10.5,3600,18.9,5.25
RB,76.25,70.33333333,97.5,109,94,86,16,24.75,21.75,46.5,3,3,3500,18.4,5.257142857
WR,52.75,60.33333333,52,44,30,60,77,23.5,22.5,46,1,1,4600,24.2,5.260869565
WR,67.75,64,72,70,79,74,48,19.75,17.25,37,2.5,2.5,4600,24.2,5.260869565
WR,114.25,88.33333333,131.5,171,192,92,2,27.5,23.5,51,4,4,5700,30,5.263157895
RB,56.5,48.66666667,48.5,55,80,42,49,18.25,24.75,43,-6.5,6.5,5800,30.6,5.275862069
WR,124.5,116.6666667,134,132,148,136,82,18.5,23,41.5,-4.5,4.5,4200,22.2,5.285714286
QB,40.40888278,42.11630037,49.51510989,46,31,41,24,19.75,23.25,43,-3.5,3.5,5300,28.04,5.290566038
QB,23.78084416,14.18506494,16.68831169,31,63,9,11,27.5,24.5,52,3,3,6400,33.94,5.303125
WR,50,32,43.5,62,104,25,9,29,19.5,48.5,9.5,9.5,6100,32.4,5.31147541
QB,22.40745192,21.17467949,13.48798077,13,30,18,42,26,20,46,6,6,6900,36.72,5.32173913
QB,15.00202047,11.3595546,10.00134698,20,35,7,19,29,17.5,46.5,11.5,11.5,6300,33.62,5.336507937
WR,101,78.33333333,101.5,122,169,81,32,18.5,28,46.5,-9.5,9.5,6400,34.4,5.375
QB,36.99433798,45.39401858,43.96428571,36,11,46,45,20.5,24,44.5,-3.5,3.5,5800,31.2,5.379310345
WR,72.5,89,46.5,31,23,62,174,19.5,22,41.5,-2.5,2.5,6200,33.4,5.387096774
WR,93,122.3333333,119,104,5,134,129,30.25,17.75,48,12.5,12.5,3000,16.2,5.4
RB,56.5,69,59,50,19,68,89,22,23,45,-1,1,4600,24.9,5.413043478
WR,68,47,9,13,131,5,123,23.5,27.5,51,-4,4,7200,39,5.416666667
RB,67.5,71.66666667,87.5,91,55,84,40,19.25,20.25,39.5,-1,1,4200,22.8,5.428571429
WR,58.75,52.33333333,48.5,53,78,44,60,20.25,27.25,47.5,-7,7,5100,27.7,5.431372549
QB,33.703125,34.59474206,42.79761905,47,29,33,17,25,22,47,3,3,5800,31.54,5.437931034
WR,57,70.33333333,66,59,17,73,79,32,11,43,21,21,3400,18.5,5.441176471
WR,68.75,82,75.5,63,29,88,95,25.25,21.75,47,3.5,3.5,5000,27.3,5.46
QB,15.98130841,14.01869159,12.61682243,18,26,12,20,26.75,21.25,48,5.5,5.5,5400,29.5,5.462962963
TE,47.5,54,61.5,60,28,63,39,23.5,22,45.5,1.5,1.5,2500,13.7,5.48
RB,70.75,71.33333333,100.5,110,69,91,13,28.25,22.75,51,5.5,5.5,4300,23.6,5.488372093
WR,69,89,52.5,35,9,70,162,26,21,47,5,5,5100,28,5.490196078
TE,40.75,42.33333333,55.5,58,36,53,16,23.5,22,45.5,1.5,1.5,3200,17.7,5.53125
QB,31.79984301,37.72579801,33.55259027,29,14,38,46,22.75,20.25,43,2.5,2.5,5800,32.18,5.548275862
QB,28.10930233,37.13204134,21.34224806,1,1,40,66,21.5,27.5,49,-6,6,5800,32.18,5.548275862
WR,139,128.3333333,188.5,193,171,184,8,19.25,23.75,43,-4.5,4.5,3600,20,5.555555556
WR,88,108,98.5,83,28,114,127,18.5,22.5,41,-4,4,4500,25.2,5.6
WR,63.75,66.33333333,13,9,56,17,173,24,27.5,51.5,-3.5,3.5,7200,40.4,5.611111111
RB,61.75,66,53.5,47,49,60,91,27.75,20.25,48,7.5,7.5,6000,33.7,5.616666667
WR,106,120.3333333,121,111,63,131,119,23.25,18.75,42,4.5,4.5,4700,26.5,5.638297872
RB,43.75,44.66666667,12,6,41,18,110,21.25,27.25,48.5,-6,6,6400,36.1,5.640625
QB,39.46391753,42.28276878,48.86008837,52,33,52,31,24.25,22.75,47,1.5,1.5,5600,31.64,5.65
RB,50,37.33333333,20,24,88,16,72,21.5,20.5,42,1,1,8300,46.9,5.65060241
RB,32.25,31.33333333,16.5,15,35,18,61,19.25,25.25,44.5,-6,6,4900,27.7,5.653061224
QB,21.02446483,22.98674822,25.2293578,29,18,31,22,19.75,17.25,37,2.5,2.5,4600,26.02,5.656521739
WR,90.5,104.3333333,100,100,49,100,113,20.25,22.75,43,-2.5,2.5,3800,21.5,5.657894737
WR,90.25,76.33333333,83,95,132,71,63,22.5,26,48.5,-3.5,3.5,5500,31.3,5.690909091
WR,124.25,140,140.5,124,77,157,139,27,19.5,46.5,7.5,7.5,4300,24.5,5.697674419
QB,19.58333333,20.47348485,9.346590909,7,19,14,48,17.25,27.75,45,-10.5,10.5,5400,30.8,5.703703704
QB,28.09782609,29.375,13.41032609,7,19,14,48,17.25,27.75,45,-10.5,10.5,5400,30.8,5.703703704
WR,51.5,34.66666667,48.5,72,102,25,7,24.25,19.75,44,4.5,4.5,6200,35.4,5.709677419
QB,30.12855114,34.72443182,31.66051136,33,16,29,40,22,23,45,-1,1,5600,32.06,5.725
TE,28.5,20,14.5,16,54,13,31,27.5,24.5,52,3,3,5000,28.7,5.74
WR,69.25,44,46.5,70,145,23,39,27.5,23.5,51,4,4,7500,43.2,5.76
WR,136.5,117.6666667,176,191,193,161,1,19.5,23,42.5,-3.5,3.5,4200,24.2,5.761904762
WR,56.5,47.33333333,54.5,62,84,47,33,21.5,24.5,46,-3,3,4900,28.3,5.775510204
RB,52,59.66666667,33,14,29,52,113,21.5,29.5,51,-8,8,6300,36.4,5.777777778
WR,110.5,140,148.5,135,22,162,123,24,16,40,8,8,3200,18.5,5.78125
TE,37,47.66666667,35,14,5,56,73,22.75,20.25,43,2.5,2.5,2900,16.8,5.793103448
WR,102.25,119.3333333,118.5,111,51,126,121,20.25,26.75,47,-6.5,6.5,3600,20.9,5.805555556
TE,17.5,18,8.5,9,16,8,37,24.75,21.25,46,3.5,3.5,4300,25,5.813953488
RB,24.75,8.333333333,2.5,4,74,1,20,21.5,18.5,40,3,3,8700,50.7,5.827586207
QB,20.2724359,18.01994302,14.69017094,14,23,11,21,19.5,29,48.5,-9.5,9.5,5700,33.3,5.842105263
WR,103.25,88.66666667,123.5,138,147,109,19,18.25,22.75,41,-4.5,4.5,5100,29.8,5.843137255
TE,23.25,22.33333333,19,17,26,21,29,25.5,21.5,47,4,4,3900,22.8,5.846153846
TE,45.5,38,47,53,68,41,20,20.25,21.25,41.5,-1,1,3300,19.3,5.848484848
QB,23.68797832,25.64243197,28.14413265,27,19,33,22,24.5,21.5,46,3,3,5400,31.6,5.851851852
TE,45.25,37,54.5,64,70,45,2,22,24.5,46.5,-2.5,2.5,4100,24.1,5.87804878
WR,106,136.6666667,151.5,139,14,164,107,19,26,45,-7,7,3300,19.4,5.878787879
RB,71.75,93.33333333,83.5,63,7,104,113,24.25,24.25,48.5,0,0,4300,25.3,5.88372093
TE,18.25,22,23.5,23,7,24,19,17,27,44,-10,10,2700,15.9,5.888888889
WR,126,119.3333333,125,119,146,131,108,24.25,17.25,41.5,7,7,6400,37.7,5.890625
WR,83,68.66666667,31.5,35,126,28,143,20,30,50,-10,10,7000,41.4,5.914285714
RB,40.75,25.66666667,13,20,86,6,51,22.75,19.25,42,3.5,3.5,6300,37.3,5.920634921
WR,63,63,55.5,53,63,58,78,21.75,19.25,41,2.5,2.5,4100,24.3,5.926829268
QB,28.21924867,23.15425532,29.90757979,40,45,22,10,22,23.5,45.5,-1.5,1.5,6000,35.66,5.943333333
QB,30.14328835,24.73295455,31.94673295,40,45,22,10,22,23.5,45.5,-1.5,1.5,6000,35.66,5.943333333
QB,16.14285714,17.21904762,6.860714286,7,16,10,47,27.5,23.5,51,4,4,7100,42.22,5.946478873
RB,47.5,52.33333333,45,47,33,43,67,20.25,25.75,46,-5.5,5.5,4000,23.8,5.95
WR,91.75,109.3333333,130,120,39,140,68,22.75,20.75,43.5,2,2,4300,25.6,5.953488372
QB,58.63469388,55.96462585,80.74285714,63,52,63,5,19.5,27,46.5,-7.5,7.5,4600,27.46,5.969565217
WR,76.5,88.33333333,103,100,41,106,59,25.75,18.75,44.5,7,7,4300,25.8,6
QB,24.48387097,31.65591398,15.33333333,3,3,28,65,23.25,20.25,43.5,3,3,5700,34.32,6.021052632
TE,18.5,13.66666667,4,4,33,4,33,23,18,41,5,5,4700,28.3,6.021276596
QB,33.57424812,38.00250627,38.64661654,38,21,42,38,23.75,20.25,44,3.5,3.5,5200,31.32,6.023076923
WR,85.25,66.33333333,60.5,69,142,52,78,24.5,22.5,47,2,2,5500,33.2,6.036363636
WR,87.75,75.66666667,63.5,66,124,61,100,29,17.5,46.5,11.5,11.5,5400,32.8,6.074074074
QB,17.77826087,11.85217391,13.33369565,19,36,8,9,23,27,50,-4,4,5900,35.9,6.084745763
QB,20.56496711,16.45197368,22.74243421,28,34,19,4,23.75,16.75,40.5,7,7,6000,36.56,6.093333333
WR,104.25,121.6666667,111,89,52,133,143,26.75,17.25,44,9.5,9.5,4000,24.4,6.1
WR,49.25,42.66666667,21,19,69,23,86,19,21.5,40.5,-2.5,2.5,4700,28.8,6.127659574
WR,72.25,72.66666667,60.5,55,71,66,97,21.25,26.75,48,-5.5,5.5,4900,30.1,6.142857143
TE,32.75,31.33333333,41.5,42,37,41,11,20.25,27.25,47.5,-7,7,2800,17.2,6.142857143
QB,24.75240385,24.92078755,33.33997253,35,24,31,8,17,27,44,-10,10,4900,30.2,6.163265306
QB,13.38895631,15.76921521,10.71116505,10,7,14,29,25.75,18.75,44.5,7,7,5900,36.4,6.169491525
WR,103.25,100,80,71,113,89,140,27.75,17.25,45,10.5,10.5,5100,31.7,6.215686275
RB,45.25,55.66666667,73,73,14,73,21,25.5,22.5,48,3,3,4600,28.8,6.260869565
QB,43.88359788,55.88594944,51.19753086,36,7,55,58,20.25,22.75,43,-2.5,2.5,5200,32.56,6.261538462
WR,35,37.66666667,5,2,27,8,103,25.25,21.75,47,3.5,3.5,6800,42.6,6.264705882
QB,44.59234694,47.31394558,57.15357143,49,29,42,22,23.25,18.75,42,4.5,4.5,5300,33.36,6.294339623
RB,83.5,69,103,123,127,83,1,22.25,18.75,41,3.5,3.5,4400,27.7,6.295454545
WR,87,82.66666667,54,53,100,55,140,28.5,17.5,46,11,11,6300,39.8,6.317460317
WR,94,122.3333333,153.5,152,9,155,60,20.5,21.5,42,-1,1,4000,25.3,6.325
WR,106.25,94,81.5,80,143,83,119,23.5,22,45.5,1.5,1.5,5800,36.8,6.344827586
QB,26.78093434,25.11658249,22.69570707,29,35,21,33,24.75,21.75,46.5,3,3,6400,40.74,6.365625
WR,78.75,94.66666667,67,52,31,82,150,22,23,45,-1,1,5800,37.1,6.396551724
WR,102.5,118.6666667,141.5,139,54,144,73,22.75,26.25,49,-3.5,3.5,3700,23.9,6.459459459
RB,56.5,49,65,74,79,56,17,22.75,16.25,39,6.5,6.5,5900,38.2,6.474576271
QB,22.671875,29.17466085,14.7630814,4,3,24,55,21.5,20.5,42,1,1,5900,38.28,6.488135593
