game_id,receiver_player_id,hv_plays,avg_rz_targets,hv_plays_moving_avg16,hv_plays_moving_avg8,hv_plays_moving_avg4
2009102503,00-0025410,1,1.50,1.67,1.67,1.67
2015102511,00-0025396,1,1.29,1.13,1.13,1.00
2010121201,00-0026364,1,1.86,1.50,1.50,1.75
2017100100,00-0025396,1,1.39,1.44,1.25,1.25
2019092909,00-0031273,1,1.52,1.50,1.38,1.25
2016092507,00-0026986,2,1.44,1.38,1.38,1.00
2017102903,00-0027656,2,1.92,2.13,2.38,2.00
2018110409,00-0034765,1,1.50,1.50,1.50,1.50
2012093001,00-0022044,2,1.88,2.25,2.63,2.50
2018112505,00-0029664,1,1.67,1.69,1.63,1.50
2015101100,00-0025549,2,1.48,1.63,1.88,1.75
2018101406,00-0031387,1,1.39,1.25,1.38,1.50
2011111400,00-0024267,1,1.52,1.94,1.63,1.75
2013102707,00-0027873,1,1.46,1.25,1.25,1.25
2019110400,00-0031544,2,1.46,1.81,2.00,2.25
2011091201,00-0026988,1,1.09,1.22,1.25,1.50
2017112603,00-0030155,1,1.15,1.00,1.00,1.00
2017111208,00-0032241,1,1.38,1.15,1.25,1.25
2011112800,00-0024813,1,1.31,1.00,1.00,1.00
2016092500,00-0029638,1,1.68,1.63,1.75,1.25
2015112203,00-0024334,1,2.03,1.44,1.38,1.00
2010091905,00-0025418,1,2.08,1.88,1.88,2.50
2010121213,00-0026162,1,1.20,1.00,1.00,1.00
2018120903,00-0027944,3,1.98,2.25,2.13,2.75
2010101709,00-0022097,2,1.43,2.17,2.17,2.00
2015100406,00-0023496,5,1.72,1.63,1.75,2.00
2011112703,00-0026224,1,1.17,1.33,1.33,1.25
2015112907,00-0024389,2,1.48,1.56,1.88,1.75
2018093000,00-0034837,2,1.50,3.00,3.00,3.00
2013122908,00-0029910,2,1.00,1.40,1.40,1.50
2012111101,00-0021547,2,1.58,1.81,1.38,1.50
2018120905,00-0031558,1,1.25,1.00,1.00,1.00
2014112304,00-0029608,2,1.63,1.88,2.00,2.50
2014111610,00-0027891,1,1.37,1.81,1.63,2.25
2019100608,00-0033858,1,1.14,1.50,1.50,1.50
2013111709,00-0029391,1,1.00,2.00,2.00,2.00
2011100214,00-0024240,1,1.67,1.63,1.63,1.00
2010103103,00-0026213,1,1.00,1.00,1.00,1.00
2014111608,00-0028043,1,1.31,1.20,1.25,1.50
2017121010,00-0024221,1,1.31,1.50,1.63,1.50
2017121709,00-0033857,1,1.71,1.17,1.17,1.25
2009112207,00-0006101,1,1.57,1.00,1.00,1.00
2012112507,00-0025431,1,1.56,1.44,1.38,1.50
2012092313,00-0022097,1,1.52,1.31,1.50,1.50
2015112909,00-0030470,2,1.25,1.00,1.00,1.00
2017123109,00-0032977,2,1.00,1.50,1.50,1.50
2010112110,00-0021227,1,1.33,1.00,1.00,1.00
2018112503,00-0032977,1,1.00,1.63,1.63,1.75
2011111302,00-0027654,1,1.00,1.29,1.29,1.25
2016111310,00-0030450,1,1.00,1.13,1.13,1.25
2010092606,00-0023462,2,1.56,1.62,1.75,1.75
2012100708,00-0028052,1,1.00,1.00,1.00,1.00
2014111601,00-0024334,2,2.06,1.75,1.63,1.75
2017121400,00-0031344,2,1.20,1.00,1.00,1.00
2019120807,00-0027874,1,1.94,1.44,1.38,1.25
2016100209,00-0029638,1,1.65,1.56,1.50,1.00
2015091301,00-0027696,1,1.94,2.00,1.63,2.00
2015092708,00-0029269,1,1.17,1.40,1.50,1.25
2011091200,00-0024334,4,2.59,1.69,1.50,1.25
2010120200,00-0022044,3,1.68,1.94,1.75,2.25
2019120900,00-0030061,4,1.73,1.69,1.63,1.50
2010103107,00-0023367,2,1.54,1.25,1.38,1.50
2016111307,00-0032778,2,1.00,1.00,1.00,1.00
2017100810,00-0031381,2,1.81,1.69,1.63,1.25
2019090807,00-0033699,2,1.11,1.25,1.25,1.00
2016100907,00-0032058,3,1.00,1.33,1.33,1.33
2015092706,00-0027656,3,1.96,2.06,2.25,2.50
2012100100,00-0026298,2,1.09,1.00,1.00,1.00
2014120706,00-0025418,1,1.78,1.63,1.63,2.00
2015112906,00-0026364,3,1.63,1.31,1.38,1.25
2010100309,00-0025486,1,1.33,1.00,1.00,1.00
2015110900,00-0029137,1,2.04,1.81,2.13,2.25
2015122004,00-0030564,1,1.74,2.31,2.25,1.75
2010103100,00-0026986,1,1.33,1.20,1.25,1.00
2019092210,00-0033127,1,1.40,1.81,2.00,2.00
2018102809,00-0033288,1,1.73,1.50,1.63,1.75
2011100207,00-0027696,3,1.33,1.40,1.50,1.75
2018093006,00-0023500,1,1.41,1.13,1.13,1.00
2013122903,00-0030542,1,1.20,1.33,1.38,1.00
2013092201,00-0027942,1,1.67,2.00,2.00,2.25
2018121604,00-0032134,1,1.20,1.00,1.00,1.00
2014122104,00-0031285,1,1.20,1.00,1.00,1.00
2009122007,00-0022044,4,2.20,1.80,1.63,1.50
2014122111,00-0031051,1,1.25,1.25,1.25,1.25
2013090808,00-0006101,1,1.89,1.31,1.38,1.50
2009112209,00-0022084,3,2.00,1.00,1.00,1.00
2016103004,00-0031302,1,1.00,1.00,1.00,1.00
2011090800,00-0024466,2,1.92,1.75,1.88,2.00
2010112809,00-0027089,1,1.67,1.63,1.63,1.75
2013102002,00-0025389,2,1.90,2.94,2.63,3.25
2014113002,00-0026796,1,1.21,1.25,1.25,1.25
2013110301,00-0026224,2,1.39,1.50,1.25,1.25
2015112911,00-0027874,1,2.12,2.06,2.00,2.00
2019120803,00-0033757,1,1.00,1.00,1.00,1.00
2013092903,00-0027718,1,1.67,1.00,1.00,1.00
2012091609,00-0025438,1,1.67,1.38,1.38,1.25
2019092600,00-0032780,1,1.33,1.00,1.00,1.00
2018111200,00-0031235,3,2.05,1.88,1.63,1.75
2016122400,00-0031547,1,1.58,1.67,1.63,1.00
2018112507,00-0033308,1,1.00,1.00,1.00,1.00
2012111811,00-0027685,3,1.64,1.07,1.13,1.00
2014100600,00-0025399,2,1.21,1.25,1.25,1.25
2016100906,00-0027793,1,2.12,2.06,2.50,2.25
2018112510,00-0027696,1,1.93,1.50,1.38,1.25
2013092908,00-0022922,1,1.60,1.38,1.38,1.00
2009112204,00-0012478,2,1.25,1.00,1.00,1.00
2012092305,00-0024813,1,1.25,1.00,1.00,1.00
2015102507,00-0029697,1,1.52,1.75,2.13,2.75
2017102212,00-0028237,2,1.59,1.50,1.63,2.00
2018123014,00-0033943,2,2.22,1.50,1.50,1.75
2014122802,00-0026176,1,1.73,1.88,2.00,2.25
2012111810,00-0027912,2,1.50,1.71,1.71,2.00
2017102210,00-0029269,1,1.48,1.38,1.25,1.00
2019091509,00-0031544,1,1.47,1.56,1.50,1.75
2014090704,00-0029708,1,1.28,1.50,2.00,2.50
2009113000,00-0022929,2,1.00,1.17,1.17,1.25
2010102406,00-0020337,1,1.50,1.58,1.50,1.50
2014110910,00-0028002,3,1.79,2.00,2.00,2.50
2010121210,00-0024268,1,1.67,1.36,1.38,1.75
2018093009,00-0032977,2,1.00,1.40,1.40,1.25
2019110304,00-0031941,2,1.58,1.50,1.25,1.50
2016091808,00-0029638,1,1.67,1.63,1.75,1.50
2016112707,00-0027966,1,1.21,1.11,1.13,1.00
2016100908,00-0027681,2,1.47,1.50,1.38,1.50
2010102411,00-0026144,1,1.75,1.25,1.25,1.25
2019100611,00-0033045,1,1.44,1.17,1.25,1.00
2012102805,00-0027029,1,1.42,1.21,1.25,1.25
2011112400,00-0024267,2,1.48,2.00,1.63,1.75
2018111109,00-0027061,1,1.55,1.75,2.00,2.75
2012092000,00-0026902,4,2.00,1.00,1.00,1.00
2009120602,00-0024272,1,1.50,1.67,1.67,1.25
2019111800,00-0033699,1,1.25,1.36,1.38,1.25
2017110200,00-0033891,1,1.67,1.00,1.00,1.00
2010120505,00-0026210,1,1.64,1.50,1.50,1.25
2017112700,00-0031326,1,1.29,1.00,1.00,1.00
2019112800,00-0029293,1,1.52,1.81,2.38,2.75
2011091102,00-0023630,1,1.17,1.42,1.50,1.75
2017111210,00-0032385,3,1.54,1.30,1.13,1.25
2012120600,00-0026144,1,1.50,1.09,1.00,1.00
2010122600,00-0024272,1,1.33,1.50,1.38,1.50
2019111003,00-0034827,2,1.71,1.43,1.43,1.50
2011010215,00-0022421,1,1.00,2.00,2.00,2.00
2014112305,00-0031384,1,1.00,1.00,1.00,1.00
2016121806,00-0027981,3,1.68,1.19,1.25,1.25
2010103103,00-0023490,1,1.00,1.00,1.00,1.00
2010112109,00-0022921,3,2.06,1.56,1.38,1.75
2013111010,00-0027690,1,1.71,1.75,1.38,1.50
2009100500,00-0022807,1,3.00,1.00,1.00,1.00
2012120902,00-0022414,1,1.79,1.88,1.50,1.25
2019092204,00-0030663,1,1.27,1.56,1.50,1.25
2011110609,00-0026235,1,1.71,1.50,1.38,1.50
2012120908,00-0027985,1,1.13,1.00,1.00,1.00
2014122806,00-0024267,1,1.50,1.31,1.25,1.25
2011111309,00-0024334,2,2.43,1.94,2.00,2.00
2019101302,00-0030300,2,1.38,1.25,1.25,1.50
2013110302,00-0028114,1,1.60,1.00,1.00,1.00
2015101500,00-0022943,3,1.37,1.19,1.13,1.00
2015102600,00-0020337,2,1.60,2.00,2.50,3.25
2015101105,00-0031228,1,1.20,1.43,1.43,1.50
2013102012,00-0027003,1,1.25,1.00,1.00,1.00
2014091409,00-0027061,1,1.42,1.44,1.88,1.25
2014112312,00-0022127,1,1.45,1.63,1.50,1.50
2009101112,00-0023367,1,2.33,1.00,1.00,1.00
2011110700,00-0026995,1,1.65,1.88,1.88,1.75
2015122708,00-0031390,1,1.17,1.00,1.00,1.00
2013121504,00-0028000,1,1.30,1.00,1.00,1.00
2017092800,00-0026176,3,1.84,1.94,2.13,2.25
2013091505,00-0029415,1,1.60,1.00,1.00,1.00
2013122213,00-0028020,1,1.22,1.38,1.38,1.00
2015100405,00-0023921,1,1.62,1.44,1.25,1.50
2012101410,00-0022781,1,1.18,1.38,1.13,1.25
2011091807,00-0026176,1,1.25,1.30,1.38,1.50
2013090500,00-0022397,1,1.13,1.00,1.00,1.00
2009122708,00-0026988,1,1.25,1.00,1.00,1.00
2016102400,00-0027685,2,1.63,1.63,1.63,1.75
2010121912,00-0026983,1,1.14,1.00,1.00,1.00
2015110810,00-0029000,4,1.28,1.33,1.38,1.25
2013120802,00-0027325,1,1.00,1.00,1.00,1.00
2018101500,00-0027696,2,1.95,1.44,1.38,1.50
2016100209,00-0027006,2,1.41,1.25,1.13,1.00
2019090810,00-0028002,1,1.81,1.31,1.38,1.50
2014090709,00-0029587,1,1.00,1.00,1.00,1.00
2018090906,00-0033906,3,1.89,1.25,1.38,1.25
2018093000,00-0027944,2,1.94,2.13,2.38,2.00
2015101808,00-0025418,4,1.85,1.63,1.88,1.75
2019120109,00-0034348,3,1.91,1.56,1.75,1.50
2017112604,00-0030288,1,1.00,1.00,1.00,1.00
2015100409,00-0027996,1,1.49,1.63,1.88,2.00
2017123115,00-0028434,4,1.67,1.75,1.63,1.50
2012102105,00-0021931,2,1.29,1.63,1.38,1.00
2013120804,00-0022943,1,1.44,1.31,1.38,1.50
2015091304,00-0027029,2,1.33,1.25,1.25,1.25
2012090908,00-0025540,1,1.68,1.25,1.38,1.50
2011101609,00-0027654,1,1.00,1.33,1.33,1.50
2010112112,00-0022427,1,1.53,1.42,1.25,1.00
2016122401,00-0027944,1,1.90,2.44,2.75,2.50
2009120601,00-0021191,4,1.75,1.17,1.17,1.00
2011100206,00-0020494,1,1.95,1.38,1.63,1.00
2017120400,00-0027942,2,1.75,1.75,1.63,1.75
2018121611,00-0030431,1,1.47,1.94,2.25,2.25
2014090706,00-0029129,1,1.31,1.20,1.38,1.50
2015092713,00-0027874,1,2.20,2.13,2.00,1.75
2018120210,00-0032128,1,1.44,1.17,1.13,1.00
2016101607,00-0026281,1,1.67,1.63,1.50,1.25
2012121609,00-0021547,1,1.56,1.75,1.63,1.75
2012010109,00-0022909,1,1.39,1.63,1.25,1.00
2013122211,00-0029638,1,1.70,1.53,1.75,2.00
2014100502,00-0024204,1,1.32,1.25,1.00,1.00
2015101801,00-0027690,2,1.84,1.81,1.38,1.75
2013111711,00-0025425,1,1.28,1.38,1.38,1.25
2009101810,00-0011754,4,2.00,1.67,1.67,1.67
2015091304,00-0028112,1,1.48,1.38,1.50,1.50
2013100605,00-0027135,1,1.44,1.33,1.50,1.25
2014101200,00-0026314,1,1.35,1.38,1.25,1.25
2014092810,00-0029205,1,1.00,1.00,1.00,1.00
2011111000,00-0027709,1,1.17,1.56,1.38,1.50
2016121200,00-0031062,1,1.50,1.36,1.25,1.50
2014111610,00-0022921,1,2.07,1.50,1.50,1.50
2017100107,00-0026035,1,1.55,1.38,1.38,1.50
2018102101,00-0032765,2,2.14,2.19,2.00,2.00
2017110508,00-0032760,1,1.60,1.00,1.00,1.00
2016091103,00-0031384,1,1.24,1.33,1.50,2.00
2015112207,00-0030542,1,1.40,1.44,1.38,1.25
2018102106,00-0026035,1,1.58,1.38,1.38,1.25
2014111605,00-0027873,2,1.38,1.31,1.38,1.25
2009110106,00-0027092,1,2.25,1.25,1.25,1.25
2015110801,00-0022811,1,1.56,1.56,1.25,1.50
2009102506,00-0022427,1,1.75,2.00,2.00,2.00
2011121801,00-0022421,1,1.00,1.50,1.50,1.50
2012110100,00-0027581,1,1.00,1.33,1.33,1.33
2018122314,00-0032211,2,1.14,1.31,1.38,1.50
2010112810,00-0026988,1,1.11,1.14,1.14,1.25
2011122408,00-0027873,1,1.38,1.33,1.38,1.00
2015091300,00-0025465,3,1.63,1.81,1.50,1.50
2018122400,00-0033375,1,1.00,1.00,1.00,1.00
2012102811,00-0027874,5,1.64,1.69,2.00,2.50
2013102704,00-0023310,1,1.85,1.69,1.38,1.25
2012123008,00-0026210,2,1.50,1.50,1.50,1.00
2014110901,00-0028237,1,2.00,1.00,1.00,1.00
2014112310,00-0027685,1,1.52,1.56,1.63,2.25
2018111108,00-0033858,2,1.20,1.00,1.00,1.00
2019122906,00-0031763,2,1.00,1.00,1.00,1.00
2014092808,00-0030279,2,1.77,2.00,1.88,1.50
2017091709,00-0029159,2,1.50,1.38,1.00,1.00
2010102400,00-0006101,1,2.06,1.10,1.13,1.25
2018091601,00-0033536,1,1.67,1.00,1.00,1.00
2019112405,00-0027061,3,1.52,1.69,1.50,1.50
2017092402,00-0025396,1,1.39,1.44,1.50,1.25
2015110900,00-0021547,1,1.70,1.88,1.88,2.00
2017111907,00-0030279,3,1.65,1.81,1.63,1.75
2016010302,00-0028497,1,1.29,1.36,1.50,1.75
2013101307,00-0027029,1,1.42,1.31,1.25,1.25
2018120300,00-0031299,1,1.58,1.69,1.38,1.25
2013100700,00-0027321,2,1.20,1.60,1.60,1.75
2011121801,00-0024334,1,2.33,1.88,1.88,1.75
2017101507,00-0031390,1,1.22,1.00,1.00,1.00
2017111902,00-0026901,1,1.43,1.19,1.13,1.00
2011110611,00-0022097,1,1.55,1.75,1.13,1.25
2010122000,00-0024272,1,1.36,1.45,1.25,1.25
2009120600,00-0023462,3,1.40,1.38,1.38,1.25
2016120407,00-0029697,2,1.68,1.75,1.38,1.00
2011121104,00-0022084,1,1.68,1.56,1.38,1.75
2015112906,00-0032209,1,1.50,1.00,1.00,1.00
2013092901,00-0029664,1,1.71,1.33,1.38,1.50
2010112810,00-0026182,2,1.50,1.67,1.67,1.75
2016092502,00-0027874,1,2.11,1.81,1.63,1.50
2011112006,00-0025389,2,2.11,2.13,2.13,1.50
2011122412,00-0028434,1,2.00,2.25,2.25,2.25
2011121807,00-0004541,1,1.35,1.25,1.13,1.25
2018091606,00-0030061,1,1.55,1.44,1.38,1.75
2012111806,00-0029548,2,1.00,1.00,1.00,1.00
2018100707,00-0033553,2,1.25,1.00,1.00,1.00
2013092911,00-0026019,2,1.57,1.10,1.13,1.00
2013112410,00-0027135,1,1.39,1.31,1.38,1.25
2019090900,00-0030564,4,1.79,2.31,1.88,2.25
2016010303,00-0027793,4,2.15,2.00,2.50,2.75
2010101701,00-0025417,1,2.00,1.00,1.00,1.00
2015092009,00-0027996,1,1.45,1.56,1.75,1.75
2014101600,00-0026035,1,1.61,1.38,1.50,1.75
2013122200,00-0028097,1,1.00,1.00,1.00,1.00
2012120201,00-0027981,2,1.67,1.08,1.13,1.25
2010103111,00-0023465,1,1.82,1.70,1.75,2.00
2017111300,00-0027675,2,1.33,1.06,1.13,1.25
2012101409,00-0026235,1,1.68,1.50,1.38,1.00
2018100400,00-0034367,1,1.50,2.00,2.00,2.00
2017111211,00-0031236,2,1.33,1.69,1.63,1.50
2010091913,00-0025417,1,2.00,1.00,1.00,1.00
2017122408,00-0027874,1,2.00,1.31,1.63,1.25
2019090806,00-0024221,1,1.29,1.50,1.50,1.50
2016091808,00-0032009,1,1.20,1.00,1.00,1.00
2016101607,00-0032257,1,1.20,1.13,1.13,1.25
2012121600,00-0026231,1,1.64,1.38,1.25,1.25
2018093001,00-0030710,2,1.31,1.14,1.14,1.25
2016112004,00-0029708,1,1.33,1.56,1.63,1.50
2014090801,00-0029275,1,1.33,1.14,1.14,1.25
2017010111,00-0026189,1,1.44,1.44,1.38,1.75
2009120609,00-0027026,1,1.33,1.75,1.75,1.75
2009101106,00-0025549,1,2.00,1.50,1.50,1.50
2013120807,00-0029910,1,1.00,1.33,1.33,1.33
2016110300,00-0029632,2,1.39,1.44,1.38,1.25
2018111108,00-0027150,2,1.89,1.56,1.50,1.75
2016103010,00-0031299,1,1.57,2.00,2.25,2.00
2013092910,00-0028086,1,1.67,1.56,1.50,1.25
2015112907,00-0031544,2,1.25,1.25,1.25,1.25
2012123011,00-0023564,1,1.80,1.38,1.25,1.00
2019120804,00-0033375,1,2.50,1.00,1.00,1.00
2018112600,00-0033455,1,1.00,1.00,1.00,1.00
2018121604,00-0031166,1,1.46,1.06,1.00,1.00
2017112000,00-0030443,1,1.07,1.00,1.00,1.00
2016103009,00-0026153,1,1.11,1.10,1.13,1.00
2015120608,00-0029848,1,1.00,1.00,1.00,1.00
2010112501,00-0025414,1,1.18,1.27,1.13,1.00
2011111312,00-0023438,1,1.60,1.31,1.38,1.00
2018123010,00-0031273,1,1.53,1.50,1.50,1.25
2018121604,00-0030456,1,1.20,1.31,1.38,1.25
2019110307,00-0031610,2,1.36,1.29,1.29,1.50
2018123011,00-0029608,1,1.66,2.25,2.38,3.00
2011090800,00-0026176,2,1.18,1.22,1.25,1.25
2014102608,00-0024389,1,1.41,1.38,1.38,1.25
2016092505,00-0031382,2,1.73,1.50,1.50,1.50
2015121700,00-0031408,4,1.43,1.69,1.88,1.75
2011122200,00-0027092,1,1.80,1.69,1.88,1.75
2014092803,00-0029675,1,1.50,1.00,1.00,1.00
2012122308,00-0027985,1,1.10,1.00,1.00,1.00
2014122800,00-0027675,1,1.38,1.08,1.00,1.00
2018090908,00-0032160,1,1.64,1.69,1.63,1.25
2015100412,00-0022943,1,1.36,1.19,1.13,1.00
2009112903,00-0020498,1,1.88,2.43,2.43,2.50
2014113011,00-0027685,2,1.50,1.75,2.00,2.75
2010121908,00-0021999,1,1.64,1.40,1.38,1.75
2012123006,00-0027758,1,1.56,1.27,1.25,1.25
2010121909,00-0026195,2,1.33,1.13,1.13,1.25
2010122605,00-0023968,1,1.00,1.00,1.00,1.00
2017092404,00-0032104,1,1.17,1.00,1.00,1.00
2013110400,00-0029137,1,2.33,2.13,2.13,2.75
2011100207,00-0025414,1,1.14,1.25,1.25,1.25
2013120803,00-0026393,1,1.24,1.31,1.38,1.25
2010120507,00-0023462,1,1.52,1.81,1.88,2.25
2018092313,00-0027891,1,1.52,1.50,1.50,1.50
2019111002,00-0034510,1,1.33,1.50,1.50,1.50
2019110303,00-0034970,1,1.00,2.00,2.00,2.00
2013120111,00-0027135,1,1.42,1.31,1.25,1.00
2014121800,00-0024389,2,1.42,1.50,1.50,1.75
2018102107,00-0032688,1,1.45,1.69,2.00,2.25
2011110610,00-0025465,1,1.61,1.27,1.50,1.25
2011121808,00-0021999,1,1.60,1.31,1.25,1.25
2018120912,00-0034351,2,1.25,1.33,1.33,1.33
2014102604,00-0030532,1,1.00,1.00,1.00,1.00
2011100902,00-0020498,2,1.69,1.75,1.75,1.75
2010101003,00-0025465,1,1.56,1.00,1.00,1.00
2013112406,00-0025418,1,1.73,1.38,1.50,1.50
2014121408,00-0027656,3,1.95,2.00,2.25,2.00
2012090500,00-0023921,2,1.83,2.06,2.13,2.25
2013111703,00-0026393,1,1.24,1.33,1.38,1.75
2013091511,00-0027005,2,1.73,1.69,1.88,1.75
2010091300,00-0020438,1,1.75,1.44,1.38,1.25
2018111104,00-0031339,1,1.42,1.06,1.00,1.00
2010112800,00-0026235,1,1.78,1.73,1.63,2.25
2019122908,00-0032775,1,1.33,1.40,1.50,2.00
2017121701,00-0028002,2,1.83,1.25,1.38,1.25
2015092009,00-0022084,1,1.46,1.75,1.63,1.75
2017121011,00-0027996,2,1.40,1.13,1.25,1.25
2015101811,00-0027150,1,1.92,1.75,1.75,1.75
2018112504,00-0031387,2,1.38,1.25,1.50,1.75
2017010110,00-0031302,1,1.18,1.13,1.13,1.25
2010122606,00-0026986,2,1.30,1.29,1.25,1.50
2014111700,00-0027793,1,2.00,2.19,2.25,2.50
2009120606,00-0024334,2,2.80,1.57,1.57,1.75
2015091306,00-0026995,1,1.63,1.75,2.00,1.25
2010102409,00-0026221,1,1.00,1.20,1.20,1.25
2019110307,00-0032602,1,1.00,1.00,1.00,1.00
2013101302,00-0024217,1,1.44,1.14,1.13,1.25
2015092400,00-0031235,1,2.80,2.18,2.50,2.75
2012090912,00-0026901,1,1.25,1.88,1.75,1.75
2015122712,00-0029892,1,1.25,1.17,1.17,1.00
2010112109,00-0025529,2,1.18,1.73,1.88,1.75
2012102810,00-0023921,3,1.81,1.81,1.50,1.50
2014102605,00-0027656,5,2.00,2.00,1.50,1.50
2019112802,00-0027061,2,1.54,1.81,1.75,2.00
2017010108,00-0028825,1,1.36,1.56,1.63,1.75
2016111700,00-0025396,1,1.40,1.31,1.50,2.00
2017112300,00-0033932,2,2.00,1.50,1.50,1.50
2010102400,00-0020397,1,1.62,1.69,1.50,1.50
2013122214,00-0027996,1,1.37,1.94,1.75,1.25
2011091112,00-0022127,1,1.28,1.69,1.75,2.00
2013111005,00-0028086,1,1.65,1.44,1.38,1.50
2014122108,00-0029262,3,1.67,1.75,1.50,1.25
2015121308,00-0032009,1,1.25,1.00,1.00,1.00
2011120409,00-0024447,1,1.50,1.86,1.86,1.50
2012010114,00-0027089,1,1.56,1.31,1.00,1.00
2016121700,00-0031023,1,1.57,1.44,1.50,1.75
2019121504,00-0030506,1,1.53,1.88,1.50,1.25
2017111900,00-0033932,1,2.00,2.00,2.00,2.00
2018102102,00-0031062,2,1.52,1.13,1.00,1.00
2017112603,00-0028112,1,1.45,1.44,1.13,1.25
2010010300,00-0012478,1,1.57,1.40,1.40,1.50
2018120913,00-0027061,1,1.54,1.69,2.13,1.50
2018092304,00-0033871,1,1.40,1.00,1.00,1.00
2017121005,00-0033681,1,1.00,1.20,1.20,1.25
2018123000,00-0034830,1,1.00,1.00,1.00,1.00
2011103009,00-0022943,1,1.33,1.31,1.63,1.50
2019102000,00-0033895,2,1.39,1.20,1.13,1.25
2015110803,00-0026224,1,1.43,1.31,1.13,1.00
2011100211,00-0023752,2,1.29,1.10,1.00,1.00
2011100300,00-0022165,1,1.38,1.53,1.75,1.25
2019091505,00-0031062,1,1.53,1.13,1.13,1.00
2019122905,00-0033932,1,1.78,2.00,2.00,1.75
2018120212,00-0029664,2,1.67,1.75,1.75,1.75
2019091501,00-0033288,1,1.82,1.69,1.75,2.25
2016100207,00-0026345,1,1.85,1.06,1.13,1.25
2012112200,00-0024313,1,1.54,1.44,1.38,1.00
2010091212,00-0022738,2,1.00,1.00,1.00,1.00
2018102106,00-0033932,1,1.57,1.60,1.63,1.75
2019102705,00-0032128,1,1.43,1.31,1.50,1.50
2018112510,00-0031381,2,2.00,1.81,2.00,2.25
2014100503,00-0029697,1,1.47,1.38,1.25,1.25
2014091403,00-0027696,4,1.93,2.13,2.13,2.50
2012123013,00-0026983,1,1.44,1.31,1.00,1.00
2016121900,00-0026189,2,1.44,1.38,1.25,1.25
2013100600,00-0029137,6,2.20,1.40,1.40,1.25
2018092310,00-0033536,2,1.50,1.50,1.50,1.50
2013120809,00-0027874,2,1.79,2.06,1.88,2.00
2019110302,00-0025418,1,1.71,1.88,1.88,2.25
2011111311,00-0025399,2,1.38,1.33,1.33,1.33
2010102403,00-0024243,1,1.11,1.40,1.38,1.25
2015112910,00-0027696,1,1.90,1.75,1.50,1.75
2014122809,00-0030456,1,1.20,1.25,1.25,1.25
2015102508,00-0027944,3,1.79,2.25,2.50,2.00
2019091600,00-0034273,2,1.00,2.00,2.00,2.00
2013090900,00-0028017,3,1.00,1.00,1.00,1.00
2014090704,00-0030521,1,1.00,1.00,1.00,1.00
2012101411,00-0028002,2,1.00,1.00,1.00,1.00
2016122405,00-0024389,1,1.47,1.63,1.63,1.75
2013111705,00-0021547,2,1.55,1.56,1.50,1.75
2009110808,00-0021999,1,1.67,1.50,1.50,1.50
2010122800,00-0027725,1,1.00,1.00,1.00,1.00
2016110700,00-0030521,1,1.23,1.13,1.13,1.00
2017121003,00-0029664,2,1.83,1.75,1.75,2.00
2012120208,00-0023367,2,1.57,1.50,1.38,1.00
2018093005,00-0031418,1,1.40,1.27,1.13,1.00
2016091801,00-0026901,2,1.43,1.38,1.38,1.25
2013092212,00-0026298,1,1.07,1.08,1.13,1.25
2017100805,00-0032659,1,1.00,1.00,1.00,1.00
2015111508,00-0031544,1,1.50,1.33,1.33,1.33
2017122400,00-0031408,2,1.62,1.69,1.50,1.25
2016122411,00-0027681,1,1.46,1.56,1.50,1.75
2019111003,00-0033282,1,1.42,1.42,1.63,1.75
2016121104,00-0029608,1,1.75,2.31,2.25,1.75
2015120603,00-0026281,1,1.50,1.38,1.75,1.25
2015122004,00-0030108,1,1.00,1.25,1.25,1.50
2016121811,00-0031544,1,1.31,1.75,2.13,1.50
2009122705,00-0025540,1,1.86,1.71,1.71,2.00
2019101300,00-0034827,1,1.83,1.60,1.60,1.75
2015122702,00-0029415,1,1.23,1.00,1.00,1.00
2014120800,00-0026176,4,1.70,1.69,2.00,1.50
2016111400,00-0032004,1,1.44,1.29,1.29,1.25
2013112402,00-0027156,2,1.18,1.22,1.25,1.25
2010111100,00-0022781,1,1.00,1.33,1.38,1.50
2017100802,00-0031359,1,1.35,1.56,1.75,1.25
2011111313,00-0024240,1,1.63,1.50,1.00,1.00
2014122805,00-0027690,3,1.85,1.88,1.50,1.00
2011122401,00-0022427,2,1.79,2.13,3.13,2.00
2010101002,00-0025410,1,1.50,1.38,1.38,1.00
2014121400,00-0024272,2,1.17,1.19,1.13,1.25
2015110100,00-0023310,1,1.78,1.13,1.13,1.25
2016112800,00-0031299,1,1.56,2.00,1.75,1.50
2014091402,00-0030456,2,1.29,1.33,1.33,1.50
2012111810,00-0027690,1,1.73,1.40,1.50,1.75
2010103105,00-0026035,1,1.42,1.00,1.00,1.00
2014090700,00-0024466,1,1.90,1.56,1.75,2.00
2016010310,00-0025465,3,1.64,1.69,1.88,2.00
2015110809,00-0024313,4,1.51,1.38,1.50,1.50
2017120312,00-0033881,3,1.17,1.60,1.60,1.75
2016102300,00-0032241,1,1.80,1.00,1.00,1.00
2012010108,00-0026176,3,1.24,1.75,2.13,3.00
2016112707,00-0029697,1,1.67,1.81,1.38,1.75
2011120400,00-0020494,1,1.82,1.38,1.50,1.00
2011121105,00-0027982,2,1.00,1.33,1.33,1.33
2010101706,00-0022781,3,1.00,1.43,1.43,1.50
2015091307,00-0027966,2,1.14,1.00,1.00,1.00
